name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category,id
Baan Thai,38.9081481,-77.032355,False,20005,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/baan-thai-washington-3?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,515,"['pickup', 'delivery']","sushi,thai,cocktailbars",nSy1NGmZqxCk7El17eEtJA
Birch & Barley,38.90849,-77.03161,False,20005,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/birch-and-barley-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,1035,[],"newamerican,breakfast_brunch",j825_HsjCyUQmbBt0lQuHQ
B Too,38.9080994,-77.0321397,False,20005,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/b-too-washington-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,742,[],"belgian,beerbar",2VbkvMdUaKuyIGU4LbYfHQ
The Pig,38.90793,-77.03229,False,20005,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/the-pig-washington-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,1545,[],"tradamerican,cocktailbars",B-NQjTjaIPURVtpUQe0-3w
Daily Grill,38.90598,-77.0421,False,20036,"Washington, DC",DC,$$,3.0,https://www.yelp.com/biz/daily-grill-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,385,"['pickup', 'delivery']","tradamerican,breakfast_brunch,cocktailbars",9wUKxLh8ob8kLND5VE3YyA
Grillfish DC,38.9057085655327,-77.0477194018524,False,20036,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/grillfish-dc-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,648,"['pickup', 'delivery']","seafood,breakfast_brunch,tradamerican",z-0HVe5rSr3v2_EG127YjA
Vapiano M Street,38.90509,-77.04218,False,20036,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/vapiano-m-street-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,585,"['pickup', 'delivery']","italian,pizza,bars",ht-N20OX3lv7cv-3o3L1MA
Mari Vanna DC,38.90518,-77.04046,False,20036,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/mari-vanna-dc-washington-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,452,[],"russian,modern_european,karaoke",FPj_bKBAu9ckQkBtHMPKow
Miracle on Seventh Street - Pop-Up,38.91515,-77.02171,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/miracle-on-seventh-street-pop-up-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,86,[],bars,iNHFdmD_in7BOxoPxe7OxA
Cafe Deluxe,38.905695,-77.04925,False,20037,"Washington, DC",DC,$$,3.0,https://www.yelp.com/biz/cafe-deluxe-washington-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,259,[],"newamerican,tradamerican",U9R_sUE9P8EZO9Yx54VlmQ
Medium Rare,38.935770888042,-77.058927310067,False,20008,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/medium-rare-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,815,[],"steak,newamerican,desserts",IzT4n5qDMzF6fJ33-wwdDw
Blue Duck Tavern,38.9055917636612,-77.0511932944776,False,20037,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/blue-duck-tavern-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,2124,[],"newamerican,breakfast_brunch,cocktailbars",zeTqaVpvssznHt_1IxChXQ
