name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category,id
Fontanas Pasta & Heros,40.6206692162697,-73.9173977165707,False,11234,New York,NY,$$,4.0,https://www.yelp.com/biz/fontanas-pasta-and-heros-new-york-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,37,[],"italian,beerbar,sandwiches",v0hkLLp0W7Hdi0NOhuXvGQ
Patoug Restaurant,40.7486085,-73.7577606,False,11364,Oakland Gardens,NY,$$,3.0,https://www.yelp.com/biz/patoug-restaurant-oakland-gardens?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,38,"['delivery', 'pickup']",persian,lRlWTtDfIo9B3abciwTL0Q
Fisherman's Catch,40.59413,-73.57987,False,11569,Point Lookout,NY,$$$,3.0,https://www.yelp.com/biz/fishermans-catch-point-lookout?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,209,[],"seafood,bars,salad",8CPqLAOqlFv-qr33K5q1Tg
Gino's Pizzeria,40.7508132257785,-73.7556643455078,False,11364,Oakland Gardens,NY,$$,3.5,https://www.yelp.com/biz/ginos-pizzeria-oakland-gardens?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,176,[],"pizza,italian",7TkDLMn8zG1naEFAHiN05g
Seabreeze Food,40.6388729810715,-73.919393196702,False,11236,Brooklyn,NY,$$,3.5,https://www.yelp.com/biz/seabreeze-food-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,137,['pickup'],seafood,YfyQ7aBaTcwdph1ZPpDm1A
Tavern 18 Restaurant & Bar,40.7494355,-73.7077885,False,11040,New Hyde Park,NY,$$,3.5,https://www.yelp.com/biz/tavern-18-restaurant-and-bar-new-hyde-park-8?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,329,[],"comfortfood,sportsbars,burgers",vA0k0TTOA41VFOmenGjJTg
Luigi's Restaurant & Bar,40.7494655,-73.7077316,False,11040,New Hyde Park,NY,$$,4.0,https://www.yelp.com/biz/luigis-restaurant-and-bar-new-hyde-park?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,523,[],italian,byijh-1_NEYYJIXG8uemJg
BKNY Thai Restaurant,40.7530184239866,-73.780074009384,False,11361,Bayside,NY,$$,4.0,https://www.yelp.com/biz/bkny-thai-restaurant-bayside?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1105,[],"thai,seafood,soup",-YazuZbXAM_NOny8LpLQpQ
The Bayhouse,40.5648255183041,-73.9117211863446,False,11697,Breezy Point,NY,$$,3.0,https://www.yelp.com/biz/the-bayhouse-breezy-point?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,33,[],"bars,tradamerican",6c5jmCgWThXLrywOYrg0rw
New Lake Pavilion,40.7425994873047,-73.8249769210815,False,11355,Flushing,NY,$$,3.0,https://www.yelp.com/biz/new-lake-pavilion-flushing?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,390,[],"dimsum,seafood",YGfpddz2ml_2h75wbzkh2A
The Pike,40.7518856127643,-73.7025476055584,False,11040,New Hyde Park,NY,$$,4.0,https://www.yelp.com/biz/the-pike-new-hyde-park?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,294,['restaurant_reservation'],"newamerican,breakfast_brunch,comfortfood",6FpT3xC1sXuipu6QQ6YRtQ
