name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category,id
Brenner's Steakhouse,29.7837660525252,-95.5708757042885,False,77079,Houston,TX,$$$,4.0,https://www.yelp.com/biz/brenners-steakhouse-houston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,178,[],"steak,newamerican,venues",RVdYuJ9QBgR-VGwBq19Bag
Buffalo Wild Wings,29.790399,-95.720037,False,77449,Katy,TX,$$,2.0,https://www.yelp.com/biz/buffalo-wild-wings-katy?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,136,['delivery'],"chicken_wings,tradamerican,sportsbars",expuw9Vq0zSU67vzhqo0LQ
China Inn,29.89655,-95.6373,False,77095,Houston,TX,$,3.5,https://www.yelp.com/biz/china-inn-houston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,47,"['pickup', 'delivery']","chinese,seafood,noodles",p3IxCvX0OTZmP2mIo4tumg
Niko Niko's Greek & American Café,29.7860908508301,-95.5618362426758,False,77043,Houston,TX,$$,3.5,https://www.yelp.com/biz/niko-nikos-greek-and-american-caf%C3%A9-houston-3?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,272,[],"mediterranean,greek,newamerican",l9P8h9PbUSRnOzKEOLvWYw
Texas de Brazil,29.781834,-95.561019,False,77024,Houston,TX,$$$,3.5,https://www.yelp.com/biz/texas-de-brazil-houston-3?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,258,[],"steak,brazilian,venues",e9vc1j0z9fRumdPzWnVCDw
Hotspot Cajun Seafood House,29.8900985634066,-95.6846074014902,False,77433,Cypress,TX,$$,3.5,https://www.yelp.com/biz/hotspot-cajun-seafood-house-cypress?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,115,[],"seafood,cajun",MLLDgk605Qaoe6Vgkvd2NA
The Capital Grille,29.7800767,-95.5616875,False,77024,Houston,TX,$$$,4.5,https://www.yelp.com/biz/the-capital-grille-houston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,209,[],"steak,seafood,wine_bars",y-fYpCUC5UCyCLt_8ChAdA
Zayed's Mediterranean Buffet,29.7796136,-95.5614851,False,77024,Houston,TX,$$,3.5,https://www.yelp.com/biz/zayeds-mediterranean-buffet-houston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,40,"['pickup', 'delivery']","mediterranean,salad,catering",1-i9Iq7J8pvwrmW9Fqf4SA
Radio Milano,29.7799207638128,-95.5613718858444,False,77024,Houston,TX,$$,3.5,https://www.yelp.com/biz/radio-milano-houston-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,114,[],"italian,wine_bars,cocktailbars",Eau961yW93F1Lpq30eiiAw
Yard House,29.7800646137018,-95.5611419677735,False,77024,Houston,TX,$$,3.5,https://www.yelp.com/biz/yard-house-houston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,982,"['pickup', 'delivery']","bars,newamerican,vegetarian",ZmY31p5jQRpkq_xOJU39nA
Frenchy's Chicken,29.891807,-95.684439,False,77433,Cypress,TX,$$,3.5,https://www.yelp.com/biz/frenchys-chicken-cypress?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,30,"['pickup', 'delivery']","cajun,soulfood,chickenshop",3V66e_27HUGzaW_kVcyjjg
McCormick & Schmick's Seafood & Steaks,29.778414,-95.561058,False,77024,Houston,TX,$$$,3.0,https://www.yelp.com/biz/mccormick-and-schmicks-seafood-and-steaks-houston-4?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,236,"['pickup', 'delivery']","seafood,tradamerican,steak",bR18flOOI1Y0OAs5p-8J5w
Brio Tuscan Grille,29.779225,-95.560273,False,77024,Houston,TX,$$,3.5,https://www.yelp.com/biz/brio-tuscan-grille-houston?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,366,"['pickup', 'delivery']","italian,breakfast_brunch,gluten_free",uUBTY4SsktQf2FCR-RCA3w
