yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station
Gsdzo5OwpolBuLBU6lRxpA,79.0,70.0,65.0,45.0,8.0,34.0,65.0,3.0,21.0,3.0,14.0,37.0,15.0,4.0,2.0,,
H14LHMB5ScfQL_FgZj926w,10.0,5.0,3.0,6.0,1.0,,3.0,3.0,1.0,2.0,,11.0,,,1.0,,1.0
HQoHhV1S6__-2Lz29c5LRA,11.0,4.0,6.0,5.0,,9.0,4.0,4.0,1.0,,,,1.0,,,,
HWfKOElPDzykqMArZJ2k_w,38.0,24.0,39.0,60.0,3.0,29.0,27.0,,33.0,,2.0,27.0,7.0,1.0,,,1.0
Hgv4VLN8_OeEfLWTRiRzMQ,7.0,3.0,18.0,23.0,1.0,34.0,9.0,,7.0,,2.0,17.0,1.0,,,,
HsG-RHppRSEi4sw02tjFaQ,29.0,5.0,45.0,12.0,2.0,47.0,15.0,8.0,7.0,,2.0,5.0,3.0,1.0,,,
I07zWZ_JGqVAp3ZPxIpDYg,13.0,2.0,16.0,32.0,,32.0,16.0,8.0,4.0,,4.0,16.0,1.0,1.0,2.0,,
I1VlZBW80UL3E3NvahlqXg,12.0,4.0,39.0,7.0,1.0,28.0,4.0,5.0,3.0,,3.0,8.0,2.0,,,,
I_ROmSdBIVioruh2bW1jeQ,9.0,3.0,9.0,7.0,,10.0,8.0,2.0,8.0,1.0,1.0,12.0,3.0,,1.0,,
ItldJz9i-lDH4WmzN2-msQ,5.0,2.0,6.0,9.0,,4.0,5.0,3.0,2.0,1.0,,,,,,,
IwdIMYXZOhhkYmnzXLAMbQ,18.0,7.0,27.0,30.0,4.0,27.0,23.0,1.0,5.0,,1.0,5.0,2.0,,1.0,,
IxrWfPEVjdNIkE2EshBgHg,10.0,4.0,6.0,13.0,,17.0,4.0,3.0,1.0,,,7.0,1.0,,,,
JFyugR-OI9iGK6b88yaevQ,22.0,12.0,20.0,35.0,3.0,31.0,10.0,,5.0,3.0,1.0,14.0,2.0,1.0,,,
JQEqfBBNAlgaN1WwrmJbGQ,20.0,10.0,19.0,14.0,5.0,29.0,14.0,3.0,10.0,,1.0,23.0,2.0,1.0,1.0,,
Jq2NvxWbYMEZhlTygPZUOA,17.0,15.0,17.0,37.0,,28.0,19.0,3.0,6.0,,,10.0,14.0,,,,
Jt72nV8Ir-IZ0K8il-blcw,27.0,7.0,5.0,34.0,1.0,39.0,13.0,12.0,8.0,,,11.0,2.0,1.0,2.0,,
JvqxHTJ-ptzmFnH7UuO9uQ,5.0,2.0,4.0,6.0,,4.0,2.0,6.0,4.0,,,,1.0,,1.0,,
JyOh6zIV1sGINuEnzOBckw,69.0,36.0,49.0,38.0,7.0,80.0,38.0,1.0,15.0,3.0,3.0,31.0,7.0,2.0,,,1.0
K0guUue4HwFQTB-eGaF1-g,3.0,,,2.0,,11.0,,1.0,,,1.0,7.0,1.0,,,,
KDgVUk2CMVv6HhbcgHiWhg,20.0,13.0,5.0,14.0,2.0,15.0,8.0,4.0,4.0,1.0,,4.0,5.0,,1.0,,
KE-VyLa4a5Q-4wLPkDnbYQ,29.0,17.0,25.0,46.0,1.0,21.0,10.0,7.0,7.0,,,14.0,2.0,,5.0,,
KE0XKXQOzDMp1VUucBqIVg,5.0,1.0,6.0,10.0,,1.0,1.0,4.0,4.0,,,5.0,3.0,,1.0,,
KENZN5yZDjVQtKzwJ5gD6Q,28.0,16.0,5.0,26.0,,15.0,11.0,4.0,11.0,,,22.0,1.0,,,1.0,1.0
KISielelNaDLG1lXo-qltA,5.0,2.0,3.0,8.0,,10.0,5.0,2.0,1.0,,,7.0,2.0,,3.0,,
KcQfxWdd5DAigchALEntig,20.0,9.0,6.0,16.0,,28.0,5.0,7.0,3.0,,,6.0,3.0,,,,
Kt-mDFD7oyTV8lwr9kV0Nw,33.0,18.0,18.0,42.0,2.0,18.0,13.0,4.0,3.0,,,21.0,1.0,,4.0,,
L5Q91lVjFVC7w44x0Yfcww,12.0,1.0,5.0,6.0,,8.0,3.0,6.0,1.0,,,3.0,1.0,,,,
LEVuN5ZnJW2F6fJw65mt1A,23.0,11.0,24.0,55.0,2.0,13.0,11.0,7.0,9.0,1.0,1.0,22.0,1.0,,5.0,1.0,
LGuKf3TBA5bpHvoZTUsT8A,64.0,38.0,40.0,30.0,7.0,27.0,54.0,4.0,17.0,1.0,13.0,48.0,7.0,5.0,2.0,,
LrhhqfX8d1FFE5sIZGrCYg,24.0,8.0,23.0,13.0,,27.0,13.0,6.0,13.0,,4.0,4.0,1.0,,3.0,,
LuRSoQZ-HD6GtXF0cYfPLg,11.0,,10.0,19.0,,16.0,10.0,8.0,9.0,,1.0,27.0,,,2.0,,
M1a5xbE1PjjjxBdGcbKxUg,28.0,12.0,33.0,15.0,,46.0,11.0,3.0,6.0,,2.0,4.0,1.0,,1.0,,
MAFdtMFDRfjfmfzuoD_8rA,24.0,11.0,24.0,27.0,5.0,24.0,17.0,3.0,9.0,1.0,1.0,26.0,5.0,1.0,1.0,,
MLLDgk605Qaoe6Vgkvd2NA,44.0,24.0,36.0,61.0,3.0,18.0,34.0,,22.0,,7.0,27.0,10.0,1.0,,,1.0
Mg7__oII6pSU0oQNVSelZA,40.0,17.0,41.0,54.0,6.0,21.0,54.0,4.0,14.0,3.0,2.0,38.0,5.0,3.0,3.0,,1.0
Mj9P_ON9YPDmFV4GJXYYYA,17.0,14.0,13.0,37.0,6.0,7.0,13.0,2.0,15.0,1.0,,21.0,2.0,,2.0,,1.0
N5G3jq94_KFxg0PKHKXuwQ,12.0,11.0,13.0,19.0,,,7.0,3.0,12.0,2.0,,9.0,13.0,,,,
N5xMxAvwJjLNTY9O3I5y5Q,18.0,7.0,34.0,10.0,2.0,30.0,5.0,7.0,3.0,,2.0,7.0,1.0,,,,
NDqtl8s9QFIaTgkFf0Fo9A,23.0,11.0,29.0,35.0,3.0,37.0,17.0,2.0,12.0,2.0,1.0,17.0,1.0,1.0,1.0,,
NG_CTxPXJGCU4detUtUqew,62.0,60.0,63.0,40.0,7.0,29.0,60.0,2.0,23.0,2.0,15.0,38.0,12.0,4.0,1.0,,
NeTU3xFecz5vIeVWmd8LOw,14.0,6.0,14.0,33.0,,46.0,16.0,8.0,8.0,1.0,3.0,15.0,3.0,,,,
Nfxp3yzYQHO5z4Uyfpl6uw,29.0,17.0,36.0,22.0,3.0,47.0,19.0,2.0,8.0,1.0,1.0,21.0,4.0,,4.0,,
Nn-XA87OsEqmk4vCqEbDdg,5.0,1.0,27.0,14.0,1.0,39.0,3.0,2.0,5.0,,,6.0,1.0,,,,
NywqN-PHTA_a1P6QpBKCmQ,8.0,3.0,5.0,9.0,,2.0,1.0,1.0,1.0,,,,,,1.0,,
O1gGj8WKnV3qiM6hdIJ7CQ,54.0,39.0,52.0,64.0,5.0,17.0,40.0,1.0,32.0,,2.0,35.0,18.0,1.0,,,1.0
O55x30MbuYHgIdnfP6PxIg,17.0,10.0,25.0,20.0,4.0,35.0,12.0,2.0,8.0,1.0,3.0,22.0,1.0,,5.0,,
O65-gMFpU01-OoL_h64snQ,21.0,17.0,9.0,26.0,,10.0,15.0,5.0,7.0,3.0,,6.0,3.0,,,,
O6GGqGKnVP8PVkMdXeReqA,12.0,5.0,16.0,40.0,5.0,23.0,13.0,4.0,22.0,1.0,2.0,35.0,2.0,,,,
OD9e8U2J4HnoUFpMtLzaMw,16.0,6.0,12.0,35.0,4.0,27.0,11.0,2.0,4.0,,1.0,14.0,8.0,,,,
ORcbuR_dK5CFqynyoSqXcA,5.0,4.0,4.0,9.0,,3.0,1.0,4.0,1.0,1.0,,2.0,,,1.0,,
OUm7vw21I5binvSwY9AmnA,13.0,11.0,7.0,18.0,1.0,21.0,13.0,,2.0,1.0,1.0,8.0,9.0,,1.0,,
OYiE24uzI_YKGuchV8xo0Q,10.0,5.0,29.0,10.0,1.0,46.0,5.0,6.0,3.0,,3.0,9.0,1.0,,,,
OzZQtKyWfUfP0A-Z0QY0lg,18.0,2.0,6.0,24.0,,25.0,2.0,6.0,1.0,,,14.0,4.0,,1.0,,
P-QAU5J_Wu_WfSpMDZylJg,4.0,1.0,5.0,1.0,,6.0,4.0,3.0,6.0,,,4.0,2.0,,,,
PSp0P_3zWIQabA5HAIJBMQ,16.0,8.0,4.0,9.0,,7.0,4.0,4.0,5.0,,1.0,7.0,,,,,
PXJYy8CLGcsp85o0RZHvaQ,40.0,24.0,33.0,89.0,3.0,34.0,29.0,4.0,33.0,,4.0,40.0,9.0,1.0,,,1.0
PrHS1G5_XLEJHmvAEjL41w,13.0,5.0,5.0,13.0,,18.0,4.0,2.0,4.0,,,2.0,2.0,,,,
PygaMm6O5n1UDHrbnm7uBg,32.0,16.0,42.0,60.0,6.0,15.0,45.0,,19.0,1.0,3.0,31.0,9.0,,1.0,,
PylPuGbVyXf3idPTJIToRQ,29.0,14.0,8.0,22.0,1.0,29.0,5.0,6.0,7.0,,,5.0,5.0,,1.0,,
QBXK1U9-_mVWs7iTyJopdA,7.0,6.0,13.0,14.0,,,5.0,2.0,10.0,2.0,,7.0,11.0,,,,
QXdEeuL4cA_KcGMrh5o5rA,12.0,3.0,12.0,13.0,,21.0,8.0,1.0,11.0,,,16.0,1.0,,2.0,,2.0
QjKqkZgjl98PJDoAP0N0ww,20.0,18.0,9.0,48.0,1.0,19.0,10.0,3.0,9.0,3.0,1.0,10.0,7.0,,2.0,,
QutIjm7sJjAiQ4P9YzUQYA,19.0,4.0,22.0,47.0,2.0,22.0,20.0,5.0,7.0,,1.0,8.0,3.0,,2.0,,
QvCYvbMNkRTe4UqVwmyb3w,10.0,3.0,6.0,11.0,,7.0,5.0,4.0,8.0,1.0,,3.0,7.0,,1.0,,
QwRRaMmcqdzIXk1JsUmTsw,80.0,74.0,65.0,36.0,4.0,29.0,52.0,4.0,17.0,3.0,5.0,22.0,13.0,2.0,1.0,,
R-W_OXrdMnyF5Obn2osUlg,32.0,19.0,36.0,24.0,3.0,47.0,20.0,1.0,16.0,1.0,1.0,20.0,6.0,1.0,1.0,,1.0
R7peDyHzKTGilwo_1fjt3g,30.0,16.0,8.0,28.0,,17.0,10.0,7.0,14.0,,,26.0,1.0,,,1.0,1.0
RItEq7lRIKuzPZczQZ0L5Q,40.0,16.0,40.0,62.0,2.0,23.0,34.0,3.0,21.0,3.0,4.0,45.0,4.0,2.0,2.0,,
RVdYuJ9QBgR-VGwBq19Bag,13.0,9.0,4.0,20.0,1.0,18.0,5.0,4.0,6.0,,5.0,15.0,1.0,,,,
RZTDCsCPw2HjlHZyx7g0pA,20.0,11.0,9.0,28.0,1.0,7.0,10.0,1.0,10.0,,1.0,18.0,3.0,,3.0,,
Ri-wbAVnC6QgcznpWerPfQ,30.0,14.0,21.0,35.0,2.0,39.0,25.0,7.0,16.0,,5.0,19.0,7.0,1.0,2.0,,1.0
Rn9uaxtp2hnHq83E73mxXw,5.0,1.0,6.0,7.0,1.0,18.0,3.0,2.0,,,,5.0,1.0,,2.0,,
Rv5l4RJxlUP0cFZtRwB2Zg,19.0,11.0,28.0,19.0,1.0,28.0,18.0,3.0,9.0,1.0,3.0,12.0,3.0,,2.0,,
RxbKTpwHwqwHQEIDxspwhA,19.0,20.0,24.0,20.0,2.0,19.0,21.0,3.0,5.0,1.0,,10.0,16.0,,,,
SHLeYDBGL9bNV8RNFbS8hg,20.0,8.0,9.0,12.0,1.0,4.0,5.0,7.0,3.0,,,5.0,3.0,,3.0,,
SNJhevBiD7xFvxiEJywMxw,40.0,18.0,30.0,36.0,3.0,21.0,17.0,6.0,18.0,,1.0,29.0,1.0,,,1.0,2.0
Sly3dvHB32hVe5kFkn2xAQ,63.0,26.0,42.0,29.0,3.0,66.0,42.0,1.0,11.0,3.0,11.0,19.0,5.0,2.0,,,
TKeCzQAy6mpnwLvhpJ084w,9.0,3.0,7.0,30.0,,14.0,,4.0,,,,8.0,1.0,,,,
Thk90pLvIkWpjLk9Wsw8cA,10.0,4.0,4.0,27.0,3.0,21.0,9.0,,4.0,,,7.0,4.0,,,,2.0
Tj6cwjByMoAqgjkWbW_HwA,16.0,3.0,21.0,8.0,,29.0,9.0,5.0,6.0,,,14.0,2.0,,,,
TpJ187vZa4H92bR7CBn39A,61.0,48.0,39.0,33.0,8.0,24.0,55.0,4.0,21.0,,11.0,50.0,7.0,5.0,1.0,,
TqbzDpUI9_SREzH_AfejlQ,14.0,7.0,5.0,27.0,1.0,10.0,8.0,5.0,10.0,2.0,,17.0,,,1.0,,1.0
TtxMdT82vPw3V0DgwzaDpg,43.0,22.0,25.0,40.0,5.0,58.0,31.0,1.0,27.0,4.0,5.0,35.0,6.0,,,,
U8Cb7enlBYXhel_pZchr4w,12.0,5.0,13.0,45.0,5.0,35.0,19.0,5.0,22.0,1.0,3.0,35.0,1.0,,,,
UEiFDeG9hsxuM-YmpF6nSA,11.0,7.0,4.0,22.0,1.0,21.0,5.0,4.0,6.0,2.0,2.0,17.0,,,1.0,,1.0
UKRsjAqL3gt9-hbTiFpWMQ,67.0,62.0,73.0,99.0,10.0,41.0,71.0,4.0,31.0,1.0,7.0,39.0,10.0,3.0,3.0,,1.0
UQN5dh00ezd3L3runX7MlA,20.0,10.0,9.0,13.0,1.0,14.0,7.0,4.0,14.0,,4.0,8.0,3.0,,2.0,,
UeCrzGBxsJR2O1RFNUPlZg,13.0,3.0,6.0,11.0,,38.0,8.0,1.0,7.0,,,17.0,1.0,,2.0,,
UvWyoMRUMWhjw4Blj_9a4w,18.0,8.0,5.0,6.0,,23.0,3.0,5.0,1.0,,,8.0,,,1.0,,
V1cXEYGQxrPwhE-W3NU-8A,21.0,8.0,25.0,43.0,3.0,28.0,33.0,5.0,13.0,1.0,5.0,7.0,4.0,1.0,,,1.0
V5r0E89VSK0IDzZRvrhc3g,20.0,14.0,14.0,12.0,4.0,25.0,13.0,3.0,10.0,,,25.0,,1.0,2.0,,
V9HfzKhSqmWiQiZkYpk6IQ,19.0,18.0,24.0,42.0,1.0,15.0,23.0,2.0,9.0,1.0,,13.0,20.0,,,,
VTc8voZXzWEOQhIvQJe0RQ,21.0,9.0,20.0,22.0,1.0,40.0,8.0,5.0,4.0,1.0,2.0,18.0,6.0,,1.0,,
Vco3twYE0sD4kb0O1_PLoQ,4.0,3.0,4.0,4.0,1.0,8.0,5.0,3.0,2.0,1.0,,17.0,1.0,,2.0,,
Ve9FZ6zKHDl82cXQNeGuAw,29.0,12.0,47.0,51.0,4.0,22.0,38.0,1.0,10.0,3.0,4.0,43.0,5.0,2.0,,,
VnuD2cojPTWd3nIHQjnL8w,44.0,18.0,12.0,34.0,3.0,20.0,29.0,5.0,13.0,,3.0,36.0,1.0,1.0,2.0,1.0,1.0
VoaMrVyTPu9JPmHSfCwSig,19.0,8.0,11.0,29.0,1.0,10.0,16.0,1.0,8.0,,6.0,9.0,5.0,1.0,1.0,,
VxG6D5YldtJfiSzGxZ7FEA,18.0,8.0,21.0,22.0,1.0,25.0,20.0,2.0,7.0,,5.0,13.0,7.0,1.0,2.0,,1.0
WMFGX3dPruZ5R9DtGu3IlA,8.0,3.0,7.0,11.0,3.0,2.0,2.0,8.0,3.0,,,4.0,2.0,,1.0,,
WaeYGFs9XVZfX7gXY8e2cQ,20.0,9.0,11.0,30.0,6.0,9.0,10.0,4.0,11.0,1.0,1.0,25.0,3.0,,,,1.0
WsuI8Fn0RDJkf4HWGc8OTQ,42.0,33.0,34.0,28.0,1.0,67.0,26.0,1.0,7.0,,4.0,19.0,3.0,,1.0,,
X52ciDQ84xO6Ot01pCd0FQ,20.0,13.0,6.0,15.0,,13.0,6.0,4.0,5.0,,,6.0,5.0,,,,
X57V0vgr54a4yEOPyoCZqg,8.0,5.0,6.0,14.0,,4.0,5.0,3.0,2.0,,,1.0,1.0,,2.0,,
XDe1BMq0C7ljuW3a6WoAwg,20.0,14.0,11.0,41.0,9.0,17.0,14.0,4.0,18.0,1.0,1.0,23.0,1.0,,2.0,,
XHdD2MTLLQkskrV45vWPqQ,22.0,9.0,34.0,24.0,1.0,38.0,7.0,5.0,3.0,,,8.0,1.0,,,,
XMKk51-d6AHCEjXIw73y5A,37.0,18.0,46.0,47.0,3.0,31.0,25.0,1.0,22.0,2.0,4.0,36.0,9.0,1.0,1.0,,
XPdL-df73m-sYrTndOrb3Q,12.0,7.0,3.0,24.0,2.0,16.0,4.0,6.0,6.0,1.0,,8.0,1.0,,1.0,,
XUepp8T9xSMBuvlEG_-DrQ,12.0,1.0,13.0,36.0,,31.0,15.0,8.0,3.0,,4.0,17.0,3.0,1.0,3.0,,
XbPES8bPJMlcOv1ANmASwQ,63.0,60.0,49.0,49.0,9.0,27.0,65.0,2.0,23.0,2.0,12.0,52.0,10.0,4.0,1.0,,
Y-MMPpw4HSaKPp5C1of9fA,32.0,17.0,24.0,42.0,5.0,37.0,14.0,3.0,7.0,2.0,1.0,17.0,9.0,1.0,1.0,,
YDD0n84xkd_nHmkmPorG5Q,7.0,3.0,13.0,35.0,3.0,45.0,4.0,2.0,14.0,,1.0,7.0,,,,,
YHyYvPerW9tYZQCv8zzD3g,49.0,22.0,14.0,62.0,4.0,40.0,33.0,2.0,7.0,,3.0,35.0,5.0,,1.0,,
YJgYaoBDDBomaG2KBddGPQ,3.0,1.0,8.0,7.0,,6.0,2.0,,,,1.0,6.0,,,,,1.0
YWOBxjZQxrkHWw3PBtzWFw,5.0,3.0,2.0,3.0,1.0,3.0,,,,,,2.0,1.0,,,,
YiIe6Hc9ILs9AlRWq3_j1g,43.0,17.0,10.0,20.0,4.0,27.0,15.0,3.0,8.0,,4.0,31.0,4.0,,1.0,,
YkDASGxXduK-JLaJYSuXCg,12.0,10.0,16.0,33.0,,27.0,18.0,2.0,8.0,,1.0,15.0,14.0,1.0,,,
YnuvJUdEMWA0ysQieQyJ0Q,43.0,22.0,43.0,57.0,6.0,28.0,66.0,1.0,15.0,3.0,2.0,40.0,11.0,3.0,2.0,,1.0
Z34OSSXpmeZSP2nBXVli5g,69.0,35.0,43.0,36.0,3.0,72.0,48.0,2.0,20.0,2.0,5.0,21.0,7.0,2.0,,,
ZAV8c9iGKV8zWHxOpTxdYQ,43.0,17.0,43.0,78.0,6.0,13.0,51.0,2.0,17.0,1.0,10.0,27.0,15.0,,2.0,,
ZFU4MLeddJmfveQJsTdwXQ,12.0,2.0,17.0,42.0,1.0,6.0,11.0,2.0,7.0,,,7.0,8.0,,1.0,,
ZVLUnC1kyifTEA-BBjIt9w,18.0,5.0,9.0,23.0,1.0,26.0,11.0,4.0,3.0,1.0,,7.0,3.0,,1.0,,1.0
ZiLF5UrGsI1d7u7XXYaDmg,13.0,5.0,9.0,26.0,1.0,13.0,7.0,5.0,2.0,1.0,1.0,4.0,4.0,,,,
ZkM_qfaCNWRCb0vb3T813g,31.0,16.0,21.0,30.0,2.0,45.0,9.0,,14.0,,,8.0,5.0,,4.0,,
ZlbEzoT5-NK6sZz8bqYkUw,15.0,4.0,4.0,19.0,,6.0,3.0,5.0,,,2.0,6.0,2.0,,,,1.0
ZmY31p5jQRpkq_xOJU39nA,57.0,42.0,54.0,62.0,5.0,19.0,41.0,,29.0,1.0,8.0,28.0,19.0,1.0,,,1.0
ZwUZhbCgjV2tES00V0w69A,33.0,22.0,4.0,12.0,1.0,9.0,8.0,2.0,6.0,,9.0,7.0,2.0,,1.0,,
_4O57SAgWtUafcBT4ruWSw,25.0,18.0,21.0,69.0,2.0,15.0,12.0,1.0,13.0,,,25.0,1.0,,4.0,,
_o26ywhvAPI6OzBBLB6dzw,17.0,8.0,14.0,13.0,,47.0,13.0,5.0,8.0,,,22.0,4.0,,,,
_rK2gqSh8E2aTLjbHw4InQ,47.0,15.0,23.0,24.0,3.0,38.0,18.0,3.0,6.0,,3.0,21.0,2.0,,1.0,,
_vsgjhqs356JqeAPsP6XOQ,14.0,7.0,8.0,9.0,,4.0,11.0,1.0,8.0,1.0,,2.0,8.0,,,,
_wyDl8Nkutoz6XEq23qQ_Q,13.0,3.0,1.0,16.0,,22.0,5.0,4.0,1.0,,,8.0,6.0,,,,
a8dP7IMMF48wFRYikQ_1cw,13.0,8.0,3.0,6.0,,12.0,4.0,5.0,2.0,,,7.0,,,5.0,,
aJ1jIOuNMLbGyGnrxtWcbw,4.0,,,6.0,,4.0,1.0,2.0,4.0,,,6.0,1.0,,,,
aJ66huupUtonB5YAb2SgKQ,6.0,1.0,6.0,12.0,2.0,30.0,5.0,1.0,2.0,,,15.0,1.0,,2.0,,
aKTDLQs5ERhVxOhJGYrwTA,15.0,12.0,13.0,16.0,1.0,15.0,18.0,4.0,6.0,,,12.0,15.0,,1.0,,
ahfO5CGkh6lAdFrJljRPfw,18.0,7.0,14.0,30.0,5.0,22.0,6.0,4.0,8.0,,3.0,15.0,4.0,,3.0,,
aqNd1SaHTNGATIOy24sYxQ,19.0,1.0,15.0,19.0,,27.0,13.0,9.0,10.0,,,17.0,,,1.0,,1.0
bAe53KWVPWtyCpHjJTUChQ,1.0,,11.0,5.0,,5.0,3.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,
bR18flOOI1Y0OAs5p-8J5w,16.0,14.0,23.0,12.0,1.0,16.0,11.0,1.0,5.0,1.0,,6.0,7.0,,2.0,,1.0
bRA-zzvte71rq5x45J7-zQ,18.0,12.0,29.0,24.0,3.0,31.0,11.0,1.0,9.0,2.0,,19.0,1.0,1.0,3.0,,1.0
bqq8G0BwYQotbGeu6Ijb1A,64.0,41.0,76.0,55.0,6.0,40.0,65.0,1.0,19.0,,14.0,45.0,9.0,5.0,1.0,,
bvJx8Ez9iBl1Jo3yMRJuMA,15.0,8.0,14.0,53.0,5.0,26.0,19.0,5.0,33.0,1.0,3.0,36.0,5.0,,,,
bxWUKxUiv9bBovlthylX_w,18.0,7.0,12.0,22.0,,,10.0,1.0,9.0,,3.0,12.0,3.0,1.0,1.0,,
c3V_1Dakp0UspkZayn0AjQ,26.0,5.0,13.0,22.0,,21.0,10.0,5.0,11.0,,,15.0,2.0,,2.0,,
c6A_wJljLFD4zMYU83Gc3Q,9.0,3.0,6.0,22.0,2.0,25.0,4.0,2.0,7.0,1.0,1.0,12.0,,,1.0,,1.0
ck8Id2EaJ20Alj0N8UMvBQ,10.0,3.0,10.0,14.0,1.0,8.0,12.0,,5.0,,1.0,13.0,5.0,,,,
cwfrrTkhhds427yDndUMxQ,46.0,19.0,43.0,66.0,3.0,24.0,42.0,1.0,17.0,1.0,7.0,25.0,14.0,1.0,1.0,,1.0
cxUH9w_uJ-pQOwok7G4lIQ,9.0,,7.0,21.0,,22.0,7.0,2.0,7.0,,,6.0,,1.0,,,
cyz10FgyuZuTMDUCuCey-g,23.0,17.0,10.0,47.0,2.0,18.0,12.0,3.0,8.0,4.0,,11.0,7.0,,1.0,,
dLNV_BX1XV6nrctTZbc_JA,3.0,,5.0,1.0,,5.0,,1.0,,,,7.0,,,,,
dSxmaw6NBLj_1nATayEgeQ,66.0,31.0,54.0,29.0,6.0,67.0,46.0,2.0,9.0,3.0,3.0,37.0,3.0,2.0,,,
djb7jPPMwVOBfCE5K7Ilog,34.0,8.0,5.0,23.0,2.0,21.0,12.0,1.0,1.0,2.0,3.0,32.0,2.0,,2.0,1.0,1.0
dn5aOvijyWWdt0Lh6EO8UA,45.0,22.0,45.0,54.0,6.0,22.0,61.0,4.0,17.0,3.0,3.0,40.0,7.0,4.0,3.0,,1.0
dpD0_OVmOj3byuQEAMUOnw,11.0,1.0,31.0,14.0,2.0,30.0,12.0,3.0,5.0,,,6.0,2.0,1.0,,,
e9vc1j0z9fRumdPzWnVCDw,24.0,19.0,43.0,12.0,8.0,22.0,32.0,,12.0,2.0,1.0,41.0,6.0,1.0,,,
eLJIxvINFt5eLWX2X_HV8Q,6.0,2.0,16.0,5.0,2.0,24.0,1.0,2.0,1.0,,1.0,12.0,1.0,,,,
eWTfIYBQQGPQheREBLnHxw,25.0,12.0,17.0,14.0,3.0,31.0,16.0,2.0,9.0,1.0,1.0,19.0,2.0,1.0,,,
encsjTTta4eRVoOUygpgmQ,27.0,10.0,46.0,40.0,4.0,24.0,35.0,,7.0,3.0,5.0,49.0,4.0,2.0,2.0,,
ewKB645_Gw79ojabJAH02A,17.0,6.0,24.0,32.0,6.0,29.0,11.0,4.0,9.0,1.0,3.0,20.0,3.0,,2.0,,
expuw9Vq0zSU67vzhqo0LQ,49.0,24.0,40.0,72.0,5.0,14.0,43.0,4.0,25.0,1.0,6.0,34.0,17.0,,2.0,,
f3Hlg6SK0JwA2p1zeSF9BQ,9.0,3.0,4.0,14.0,,9.0,2.0,4.0,6.0,1.0,,1.0,5.0,,2.0,,
f5o1NtLkQbe4-VT9DqzAsg,20.0,5.0,17.0,3.0,3.0,11.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,
f7sAdd5EhXDUp0vBTUs7qw,16.0,4.0,12.0,11.0,1.0,45.0,6.0,3.0,6.0,,1.0,5.0,2.0,,1.0,,
fRxG_uD4RMR6Dehlt1Kcfg,70.0,32.0,43.0,45.0,6.0,83.0,40.0,1.0,19.0,4.0,5.0,29.0,9.0,2.0,,,
fW5EvLj1SlUrIfVgfBAKaw,3.0,1.0,4.0,3.0,,10.0,,3.0,4.0,3.0,,4.0,,,,,
fZsyLhNQ0GvtKFzCKxS7Yg,17.0,6.0,14.0,51.0,6.0,28.0,20.0,5.0,37.0,1.0,1.0,32.0,5.0,,,,
fqykkJW_qllsiNRY6cd_hg,16.0,5.0,14.0,18.0,5.0,32.0,8.0,7.0,10.0,,3.0,11.0,2.0,,5.0,,
fwoycyqtaOsU2cG_M61CYw,12.0,14.0,7.0,37.0,,3.0,8.0,3.0,1.0,1.0,,4.0,4.0,,,,
fyXynRba9znW2LrsaZxgVg,16.0,6.0,5.0,22.0,,25.0,15.0,1.0,8.0,,2.0,17.0,1.0,,,,
g8n5kLWilWhIVXJP8LZ1lQ,15.0,3.0,7.0,11.0,,20.0,2.0,10.0,2.0,,,7.0,1.0,,2.0,1.0,
gABEBjPdSd_fpgDWa6EHBA,68.0,40.0,66.0,68.0,6.0,36.0,65.0,5.0,25.0,,14.0,42.0,10.0,5.0,1.0,,
gR8nHSrKmB4LbTksg5TADA,19.0,11.0,5.0,25.0,1.0,9.0,7.0,5.0,8.0,2.0,,16.0,1.0,,1.0,,1.0
ghFcnp8NGkHbSUBYLONjww,28.0,18.0,6.0,21.0,,10.0,22.0,7.0,8.0,2.0,,8.0,5.0,,,,
giFlDglx4sw_HhBQcapvIg,50.0,22.0,62.0,12.0,,65.0,24.0,6.0,5.0,3.0,1.0,20.0,3.0,,,,
giKkob_dxbsuM9i3D9QB0w,18.0,8.0,12.0,17.0,,11.0,13.0,4.0,5.0,1.0,1.0,2.0,3.0,,2.0,,
gv9fcHYzWIEg0Ml31usZ9g,11.0,2.0,7.0,15.0,1.0,20.0,5.0,,4.0,,8.0,12.0,2.0,,1.0,,
h-JGDZqQUickC70xLvNDyw,53.0,24.0,50.0,57.0,8.0,35.0,60.0,9.0,12.0,3.0,4.0,43.0,9.0,4.0,3.0,,
hBDyMM7g3Gy3ucKgLPUvZg,20.0,10.0,35.0,24.0,4.0,32.0,12.0,1.0,9.0,1.0,1.0,17.0,1.0,,4.0,,
hHvaKf479t_jxWzO2-AYsA,31.0,10.0,60.0,14.0,3.0,64.0,18.0,2.0,4.0,1.0,1.0,18.0,3.0,,2.0,,
hNy7Mo8McOF-QBRKC1nzoA,6.0,1.0,2.0,2.0,,3.0,1.0,6.0,,1.0,,5.0,,,,,
hewGudgB-tUk2ADWsUIHlg,12.0,1.0,3.0,,,12.0,4.0,2.0,3.0,,,13.0,,,4.0,,
