yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,train_station
afBjDUDJ29UEz96uZD27mA,15.0,1.0,10.0,4.0,,24.0,14.0,,3.0,,6.0,8.0,4.0,,,
b7YegTB6cWpi0XbI9ZEkBQ,25.0,7.0,27.0,36.0,2.0,38.0,16.0,2.0,10.0,1.0,5.0,11.0,1.0,,1.0,
bC3FfFqfaQu7gZznjkmt9Q,60.0,28.0,60.0,60.0,9.0,56.0,44.0,,11.0,2.0,7.0,29.0,4.0,,8.0,
bENuHq5nDdvSEDsIxSBnQA,18.0,2.0,15.0,7.0,3.0,37.0,12.0,,10.0,,,7.0,,,1.0,
bGI_oq-DVPo2bWJZxDf9gw,44.0,7.0,60.0,24.0,5.0,60.0,48.0,,8.0,3.0,3.0,28.0,4.0,,,
bKfPWcmfszfvQ1CNhvVhlQ,60.0,27.0,60.0,47.0,10.0,48.0,60.0,,15.0,6.0,12.0,36.0,8.0,1.0,3.0,
bbZXNAr-zs9PAwlu01LTCQ,38.0,1.0,19.0,7.0,,29.0,27.0,2.0,4.0,,6.0,14.0,3.0,,1.0,
bs0ag_1c6R5WK-lkVOw_CQ,12.0,8.0,2.0,11.0,,12.0,4.0,1.0,2.0,,,3.0,2.0,,1.0,
c0WpyZFR3EoEBKcoY2LZ3Q,16.0,8.0,34.0,8.0,,25.0,25.0,2.0,17.0,,1.0,11.0,2.0,,1.0,1.0
cD7OpbJAVpfNF6cBKaoRbw,60.0,60.0,60.0,60.0,9.0,55.0,60.0,,18.0,2.0,18.0,46.0,4.0,,8.0,
cG-txGXNcZzxYSYkV99b2A,19.0,7.0,36.0,43.0,9.0,18.0,28.0,2.0,17.0,3.0,2.0,31.0,,1.0,2.0,
chZfJOs022rr8DufI4r3Uw,20.0,6.0,36.0,13.0,1.0,27.0,23.0,2.0,16.0,1.0,4.0,21.0,,1.0,1.0,
ciEDsTWhajcdL3KuJqBRlw,13.0,2.0,39.0,24.0,6.0,25.0,25.0,1.0,21.0,4.0,1.0,33.0,10.0,,1.0,
cj14YLKJk5fWDjYc6auZVg,60.0,60.0,60.0,60.0,12.0,60.0,60.0,,46.0,3.0,13.0,59.0,13.0,1.0,1.0,
cwm7FvtHKKeKoe1VPi5biQ,12.0,5.0,9.0,23.0,,13.0,9.0,4.0,,,1.0,5.0,1.0,,,
dC_kA-R2qb-0iEmoI4VKPg,60.0,26.0,60.0,60.0,9.0,43.0,60.0,,24.0,8.0,12.0,34.0,26.0,2.0,3.0,
dJObXrdAWC9k5lZnJ7zu8w,18.0,1.0,18.0,2.0,,16.0,18.0,,2.0,,5.0,8.0,4.0,,1.0,
dMlsQsPU8Y_oiPYC5hHi2A,26.0,7.0,30.0,35.0,2.0,27.0,18.0,2.0,12.0,1.0,7.0,18.0,1.0,,1.0,
dN_v0Lu6xhv0yJcx-M0fpg,60.0,46.0,60.0,60.0,12.0,46.0,60.0,,36.0,8.0,10.0,46.0,27.0,1.0,3.0,
dPR81xmmtcTx126HMZlaKQ,14.0,2.0,37.0,20.0,6.0,28.0,24.0,1.0,21.0,4.0,1.0,31.0,10.0,,1.0,
dTWMVRcMVC4zynbFQC7A2A,20.0,1.0,34.0,56.0,4.0,54.0,15.0,,11.0,,2.0,14.0,2.0,,,
dhTrfvdlpFE33USafJ3cjQ,60.0,28.0,60.0,60.0,9.0,44.0,60.0,,26.0,8.0,13.0,34.0,28.0,2.0,3.0,
djqM0f9jSqWx_xOnIIu19A,34.0,1.0,19.0,3.0,,15.0,23.0,2.0,2.0,,10.0,3.0,6.0,,1.0,
e02eHaL0toY64Tzodnx8_Q,23.0,10.0,4.0,17.0,,34.0,9.0,5.0,1.0,,,10.0,2.0,,2.0,
e3WDNQMYpLdMEmM2UV13rA,19.0,6.0,25.0,29.0,1.0,30.0,8.0,2.0,13.0,2.0,1.0,10.0,1.0,,1.0,
eEAhtNTKpDDgI5M1_Zkiew,6.0,1.0,,,,11.0,2.0,1.0,,1.0,,3.0,,1.0,,
eG5VcB6XuSp-C1mAggD_Cg,23.0,1.0,29.0,14.0,2.0,24.0,20.0,,11.0,,6.0,12.0,2.0,,1.0,
eI0DpD2Xx8hFlk7eAdFCqQ,34.0,8.0,44.0,60.0,3.0,60.0,24.0,2.0,18.0,1.0,4.0,28.0,2.0,,2.0,
eSixRz7xcwtFdeh9hN5TyQ,19.0,2.0,26.0,60.0,3.0,33.0,9.0,,13.0,,3.0,11.0,1.0,,,
euV7oTZ9ImaZahhe-6N6ng,60.0,17.0,60.0,60.0,4.0,41.0,60.0,,25.0,1.0,12.0,36.0,21.0,1.0,1.0,
f-m7-hyFzkf0HSEeQ2s-9A,17.0,1.0,17.0,2.0,,16.0,18.0,,2.0,,5.0,8.0,4.0,,1.0,
f8fYPWuRB4o225YjPEjq8w,23.0,2.0,17.0,9.0,4.0,36.0,19.0,,12.0,,1.0,18.0,,,1.0,
fAaxYP_sc03MV57trhBNPA,4.0,,2.0,9.0,1.0,29.0,4.0,,3.0,,,6.0,1.0,1.0,1.0,
fGj7q3Qro-Efk7t-IVnpXQ,12.0,3.0,25.0,27.0,4.0,26.0,11.0,,13.0,1.0,,13.0,,,1.0,
fL02NLRFLMQT7Pot44gxhA,60.0,60.0,60.0,60.0,10.0,60.0,60.0,,21.0,2.0,17.0,40.0,5.0,,8.0,
fPYCsVL3s0vM13jJeOWAig,20.0,7.0,38.0,41.0,7.0,19.0,27.0,,21.0,3.0,3.0,33.0,,1.0,2.0,
faYTvRlOy3zK0ypFU7hSRA,58.0,11.0,60.0,60.0,9.0,42.0,60.0,,13.0,8.0,12.0,32.0,26.0,1.0,3.0,
feufnVt4k_t2eJakDU1bAw,27.0,7.0,31.0,19.0,6.0,33.0,35.0,1.0,13.0,6.0,3.0,40.0,8.0,,,
gF-ZQLEbx8JWs2Y7GT-GLg,28.0,7.0,48.0,60.0,3.0,27.0,14.0,1.0,24.0,2.0,,9.0,2.0,,1.0,
gFcSLTJo3HXdkXScg0FgcA,60.0,15.0,60.0,60.0,4.0,34.0,60.0,,22.0,1.0,12.0,34.0,21.0,,,
gXY-VdMpB3Fh4WXyulc9kQ,2.0,2.0,,4.0,,14.0,1.0,1.0,,,,3.0,1.0,,,
gZm-Y3FOzNXZpaV9HxpBCA,15.0,8.0,36.0,12.0,1.0,23.0,26.0,3.0,15.0,,2.0,16.0,2.0,,1.0,1.0
ggGm83VrQAZS0um1uhiSEw,10.0,3.0,3.0,7.0,,14.0,4.0,1.0,1.0,,,5.0,2.0,,1.0,
gpNwW5FC69px4fxiby8gtg,28.0,10.0,34.0,36.0,4.0,34.0,20.0,,9.0,3.0,1.0,14.0,5.0,,1.0,
gqVl3RprESEqkIPeJH0yOg,16.0,1.0,10.0,6.0,2.0,48.0,11.0,,10.0,,,14.0,,,,
gubKjYAZMO_bxhsd5zT3sw,14.0,6.0,11.0,24.0,3.0,35.0,19.0,1.0,11.0,,2.0,20.0,,,,
gwuCZV_4nIwevDenicG8tw,18.0,5.0,30.0,30.0,3.0,15.0,12.0,,20.0,2.0,2.0,29.0,,,1.0,
h_C5pCDk93d59frlPi3LZw,12.0,5.0,9.0,23.0,1.0,10.0,6.0,4.0,,,,2.0,1.0,,,1.0
hcGIDuoE0Hn3-XKuICP0mg,21.0,6.0,36.0,36.0,1.0,35.0,10.0,2.0,16.0,2.0,,5.0,1.0,,1.0,
hnoOXDcgN4xqLOU6lplGXg,22.0,2.0,35.0,60.0,3.0,43.0,11.0,,14.0,,4.0,16.0,1.0,,,
i09UMzccKgyLwGYKDVP28w,40.0,2.0,23.0,5.0,,20.0,27.0,2.0,4.0,,11.0,4.0,7.0,,1.0,
i2VhtC1JkV_sZOA4urd1ng,3.0,,8.0,7.0,,16.0,12.0,,6.0,1.0,3.0,11.0,1.0,,,1.0
iH0f1TMuwLOb5hXz4Y4UOA,19.0,10.0,41.0,11.0,2.0,24.0,35.0,2.0,13.0,,1.0,15.0,3.0,,1.0,
iU-XQ4dhII3WF1UKR4XrNQ,60.0,45.0,60.0,60.0,7.0,39.0,60.0,,41.0,2.0,11.0,45.0,21.0,1.0,1.0,
iWUSAD2WALWNFF0pPiomHA,60.0,55.0,60.0,60.0,10.0,60.0,60.0,,32.0,2.0,9.0,35.0,7.0,1.0,1.0,
iXjbvsGyhGttLRaV6shP1g,60.0,60.0,60.0,60.0,10.0,60.0,60.0,,53.0,2.0,11.0,56.0,12.0,3.0,1.0,
iZ5VBmyFAZyJCt88KLwhJw,16.0,5.0,9.0,36.0,2.0,40.0,14.0,3.0,9.0,1.0,1.0,16.0,1.0,,1.0,
iZCSLA7clUGpUFzRnZtQkw,60.0,23.0,60.0,48.0,7.0,60.0,36.0,,8.0,2.0,5.0,21.0,2.0,,7.0,
i_OkjtKWm02Upc-PlcUrrg,7.0,3.0,5.0,10.0,2.0,46.0,6.0,,3.0,,1.0,14.0,,,,
idI1fL-AsM0nhdIPpHf3sA,60.0,14.0,60.0,60.0,5.0,48.0,60.0,,23.0,4.0,10.0,32.0,27.0,1.0,3.0,
inVsc1turxk_OpM9E2Q1Rw,27.0,5.0,31.0,19.0,6.0,30.0,39.0,1.0,14.0,5.0,3.0,40.0,7.0,,,
ip8uNJnwVaPYYBiV80ZLoQ,29.0,8.0,40.0,38.0,4.0,43.0,20.0,2.0,16.0,3.0,2.0,28.0,1.0,,2.0,
iy1KBR5hRNcgCaqiUoBSoA,60.0,44.0,60.0,48.0,11.0,60.0,60.0,,25.0,2.0,9.0,35.0,6.0,1.0,1.0,
j1yOqKczaI4czwycWDcspw,26.0,6.0,44.0,60.0,3.0,32.0,13.0,1.0,23.0,2.0,,9.0,1.0,,1.0,
j5U9UjM_nPCsBLYv-PvTQA,7.0,1.0,2.0,23.0,,13.0,3.0,2.0,5.0,,,13.0,,,,
jHCtJJycHt5DLAlPjQ0PoA,21.0,8.0,35.0,43.0,8.0,20.0,24.0,2.0,11.0,3.0,1.0,35.0,,1.0,2.0,
j_YtZXamd5GHfL-BhfkiLQ,12.0,5.0,9.0,6.0,2.0,34.0,7.0,3.0,7.0,,,21.0,3.0,,1.0,
jcFf2ZnJYL0nWCdIpqiA-g,60.0,60.0,60.0,60.0,10.0,56.0,60.0,,23.0,3.0,17.0,46.0,4.0,,8.0,
jdKWSulGisIZ6zaXrAprvQ,40.0,1.0,23.0,6.0,,25.0,34.0,2.0,5.0,,7.0,10.0,7.0,,1.0,
jhVo92kIQSPFQTzBaIhP6w,10.0,6.0,6.0,21.0,2.0,22.0,4.0,3.0,3.0,1.0,,7.0,,1.0,,
jk1T4xIb_FH_SsiVng43HA,60.0,60.0,58.0,51.0,8.0,60.0,60.0,,29.0,2.0,7.0,39.0,7.0,3.0,1.0,
jqEpBbf_qNfWuz_GBkwCjw,28.0,1.0,17.0,2.0,,9.0,22.0,2.0,2.0,,10.0,2.0,5.0,,,
k6hzDUhbcDrwuRworXuEKA,12.0,5.0,9.0,23.0,,11.0,9.0,6.0,,,,3.0,1.0,,,
k9OjqdOpFhRTU9fLCb5sHw,4.0,,2.0,,,17.0,11.0,,5.0,,1.0,7.0,,,,
kFgjHGp-cTUK5uPaSJOORA,8.0,,27.0,18.0,6.0,24.0,19.0,,12.0,2.0,2.0,25.0,3.0,,1.0,
kTLg9WzrJIujIYWKcYBGSw,5.0,3.0,3.0,8.0,,15.0,3.0,,,,1.0,12.0,,,,
kWrVV4mS-SLy-Ph_DeJSAg,16.0,1.0,15.0,2.0,,14.0,15.0,,2.0,,5.0,6.0,4.0,,,
ka1_lat2boQwLMsOCiwGiA,60.0,60.0,60.0,60.0,13.0,60.0,60.0,,33.0,3.0,16.0,51.0,6.0,,8.0,
kgKMZc97EdDaq77dtTqqNQ,60.0,28.0,60.0,60.0,9.0,57.0,46.0,,11.0,2.0,7.0,29.0,4.0,,8.0,
kiRsScNQs_UdDV6jPyeCWg,11.0,,26.0,19.0,5.0,28.0,18.0,,12.0,2.0,2.0,21.0,2.0,,1.0,
kn2iEL0S3UOPkdV4Cdtbyg,18.0,7.0,1.0,3.0,,7.0,5.0,7.0,1.0,,,2.0,,,,
kyGuEhgJ7ys_T51pxtHtQw,17.0,2.0,13.0,7.0,4.0,26.0,12.0,,10.0,,,10.0,,,1.0,
lCwvdVeSdiUVodXCbD7ogw,4.0,,2.0,5.0,,28.0,1.0,1.0,,,,13.0,,,1.0,
lJAGnYzku5zSaLnQ_T6_GQ,36.0,8.0,35.0,14.0,5.0,47.0,38.0,1.0,4.0,5.0,5.0,30.0,2.0,,,
lL-Zq1hlHreP7qAA2sVqNg,20.0,1.0,26.0,9.0,1.0,29.0,16.0,3.0,8.0,,1.0,33.0,1.0,,2.0,
lOCewxz6QNegZbArImNBfw,52.0,18.0,60.0,60.0,8.0,43.0,60.0,,21.0,7.0,13.0,37.0,26.0,1.0,3.0,
m6abLI3UD-As-Z5-J-HiyA,10.0,5.0,5.0,23.0,,26.0,7.0,3.0,3.0,,,14.0,,,,
mDM7-ho67ePJXd5TodtCOg,36.0,7.0,40.0,60.0,3.0,59.0,23.0,2.0,18.0,1.0,4.0,29.0,3.0,,2.0,
mMbfBqC3RHiGWGZoY0eWCg,29.0,8.0,47.0,60.0,3.0,36.0,13.0,2.0,26.0,1.0,,10.0,2.0,,,
mRvr3toGkIeaUwI5RtW0Gw,60.0,60.0,60.0,60.0,11.0,53.0,60.0,,36.0,3.0,17.0,47.0,21.0,1.0,1.0,
mSMZJj2pFvttWLpcDmgrEA,56.0,19.0,60.0,37.0,5.0,58.0,31.0,,7.0,1.0,5.0,13.0,2.0,,7.0,
mZcxUJOnsKKhEiDaiAfyHg,60.0,60.0,60.0,60.0,12.0,60.0,60.0,,45.0,2.0,14.0,54.0,16.0,1.0,,
m_enEcSpZDdF1RF65eCbvg,38.0,29.0,27.0,16.0,3.0,59.0,42.0,,11.0,,4.0,16.0,6.0,2.0,1.0,
mbmJRdYFNUKeV_toR0KfVA,46.0,8.0,60.0,60.0,2.0,43.0,49.0,,12.0,1.0,8.0,21.0,9.0,,,
miitrMzuWgi4nzNeb-yLNg,18.0,5.0,29.0,20.0,1.0,34.0,19.0,,5.0,2.0,,13.0,3.0,,1.0,
msT3LrLB4fhN04HYHuFsew,25.0,7.0,22.0,33.0,5.0,32.0,12.0,2.0,5.0,,,22.0,1.0,,2.0,
my1kuM1UbTH726inLe1n-g,32.0,1.0,17.0,4.0,,14.0,22.0,2.0,4.0,,9.0,3.0,6.0,,1.0,
n6L5VIGunR51-D55C-eYeQ,22.0,6.0,46.0,40.0,5.0,13.0,29.0,2.0,21.0,3.0,3.0,28.0,,1.0,2.0,
nRxk-JSF_rq1RKqrTfcgRg,60.0,10.0,60.0,60.0,3.0,57.0,60.0,,14.0,3.0,10.0,28.0,21.0,1.0,2.0,
o43B4DnnQbvkdDK6AVafQg,33.0,10.0,39.0,28.0,3.0,40.0,24.0,,6.0,,4.0,18.0,1.0,,1.0,
oT08T3Vpn1I7jDmrBBRMTw,28.0,6.0,37.0,60.0,5.0,50.0,17.0,2.0,10.0,,4.0,19.0,2.0,,2.0,
oUPGpWQEQzAgFjatpLzjQg,22.0,2.0,32.0,60.0,3.0,38.0,10.0,,15.0,,4.0,14.0,1.0,,,
oaBpGm6woGN69J9iRqu0Fw,16.0,9.0,30.0,10.0,,23.0,27.0,2.0,17.0,,1.0,16.0,2.0,,1.0,1.0
oi-jTQzuKRG_7q3u70LHDg,3.0,,7.0,1.0,,14.0,9.0,,1.0,,3.0,6.0,,,,
oic-xcRpi-yXG3KZ4go0mg,17.0,1.0,16.0,2.0,,16.0,17.0,,2.0,,5.0,7.0,4.0,,,
oqsu3pKpgRMGHj9QItsx0A,13.0,2.0,40.0,24.0,6.0,25.0,26.0,1.0,22.0,4.0,1.0,31.0,10.0,,,
p4noc5fB5D3l54uik05XNA,53.0,18.0,54.0,39.0,5.0,55.0,29.0,,7.0,1.0,6.0,19.0,2.0,,7.0,
p6bLw7PS63Kbge_wyIOP8w,7.0,4.0,4.0,23.0,2.0,21.0,7.0,,10.0,1.0,1.0,13.0,2.0,,,
pL4Yj7YlaNVbB0TzmOXKNw,5.0,,3.0,3.0,,18.0,12.0,,5.0,,3.0,5.0,,,,
pXV02Lj-jWt6rgHRQzJmqA,7.0,1.0,1.0,14.0,,8.0,5.0,1.0,4.0,,,18.0,,,1.0,
pZwxSfQYVzzXGbvLwmKypw,2.0,,2.0,5.0,,29.0,1.0,,,,,10.0,,,1.0,
ptlwIBbhC6m6TdcQscf54A,12.0,4.0,8.0,12.0,1.0,18.0,6.0,2.0,8.0,,,13.0,,,,
pvD64-V2OjBUFlFs4BQ9xA,48.0,15.0,60.0,60.0,8.0,44.0,60.0,,16.0,7.0,13.0,34.0,25.0,1.0,3.0,
pzJkOyogB49bNzd_dF-6gQ,11.0,6.0,8.0,32.0,2.0,22.0,5.0,3.0,4.0,1.0,,8.0,,1.0,,
pzTBJAR0dr3xQ4tjF7ageg,21.0,4.0,21.0,23.0,5.0,35.0,20.0,4.0,7.0,1.0,,23.0,1.0,1.0,1.0,
q2EbLD93gEO5uXXx7Pk3bw,50.0,21.0,60.0,30.0,8.0,50.0,60.0,,11.0,3.0,9.0,23.0,3.0,1.0,2.0,
qKVwVCJ_5D0iOxJYE9wSJw,60.0,60.0,60.0,60.0,11.0,54.0,60.0,,21.0,3.0,15.0,42.0,4.0,,9.0,
qWpf0lVkmjBAOGmks8tE0w,5.0,,1.0,10.0,1.0,28.0,5.0,,3.0,,1.0,13.0,,,1.0,
qs7FgJ-UXgpbAMass0Oojg,5.0,,14.0,24.0,1.0,19.0,9.0,,13.0,1.0,1.0,24.0,,,,
qtH79N3gbcOe4ToQWBckuQ,14.0,5.0,8.0,15.0,3.0,39.0,10.0,,5.0,,,21.0,,,1.0,
qxQ2OSOZgruD0q2QI2WeKA,57.0,11.0,60.0,60.0,3.0,44.0,60.0,,17.0,1.0,10.0,25.0,17.0,1.0,,
r2jiJk3yivcLkWSSYELGcA,12.0,2.0,7.0,18.0,1.0,29.0,8.0,3.0,12.0,1.0,3.0,23.0,,,,
rUWn1ClI3N8aD3kMEL2xUw,22.0,6.0,24.0,28.0,2.0,34.0,16.0,2.0,8.0,1.0,5.0,11.0,1.0,,1.0,
rae5BYOri8Def-VVYZzpSg,60.0,60.0,60.0,60.0,11.0,60.0,60.0,,46.0,2.0,16.0,53.0,17.0,1.0,1.0,
reXWH9Wo0ZTOuQsTMNOSxg,18.0,5.0,22.0,24.0,1.0,33.0,13.0,2.0,7.0,1.0,4.0,10.0,1.0,,1.0,
rj3zIk7t9ySGMxVGGTA8gg,58.0,10.0,60.0,60.0,3.0,42.0,58.0,,10.0,1.0,9.0,23.0,8.0,,,
rxY7canIJeXtICb6lprUcQ,15.0,3.0,17.0,18.0,1.0,17.0,13.0,2.0,5.0,1.0,,10.0,1.0,,1.0,
s-9OIo45O9SMoGpBzyL2fQ,21.0,6.0,8.0,18.0,3.0,36.0,12.0,,7.0,,,21.0,,,1.0,
s2f2diwImCaaui2SDpNh-A,10.0,2.0,4.0,12.0,2.0,29.0,7.0,1.0,1.0,,,15.0,,,,
sZ0pm4KX5z1n5SAAg96vVw,23.0,6.0,7.0,22.0,4.0,20.0,13.0,,8.0,,,19.0,,,1.0,
s_ni_uFL3rczrNiGQmyXHw,22.0,6.0,31.0,43.0,8.0,33.0,25.0,4.0,11.0,3.0,,32.0,,1.0,2.0,
tKmqlKWOMMiU8pn0gLliXA,23.0,4.0,34.0,60.0,2.0,30.0,12.0,2.0,26.0,,1.0,16.0,2.0,,,
tpuKzQh5d6veDB-M9qU6Fw,1.0,,,1.0,,14.0,,,,,,3.0,,,,
ttarnopezxmp2ROB1N2PaA,14.0,3.0,16.0,17.0,1.0,28.0,13.0,3.0,7.0,,2.0,15.0,,,1.0,
tzQaJ4-X7wZocpYBKKCRhQ,59.0,22.0,60.0,45.0,7.0,59.0,34.0,,7.0,2.0,5.0,16.0,2.0,,7.0,
u-pywNLq06dgqR48kbFR9w,59.0,47.0,32.0,18.0,5.0,60.0,59.0,,13.0,1.0,4.0,23.0,6.0,2.0,2.0,
u1qumXEGzdxzl0lM3Sjf9Q,25.0,13.0,25.0,12.0,4.0,60.0,39.0,,5.0,,2.0,21.0,1.0,,2.0,
uEucSd4jwY_zb10AcEye_g,30.0,9.0,34.0,48.0,4.0,34.0,27.0,3.0,13.0,3.0,1.0,10.0,5.0,,2.0,
uZybAaC88oLnqR1FEUamGQ,12.0,,9.0,11.0,,26.0,8.0,3.0,5.0,,1.0,19.0,,,1.0,
ugXtAA14p4EoD42zMaF1Xw,30.0,9.0,31.0,47.0,4.0,37.0,25.0,3.0,13.0,3.0,1.0,10.0,5.0,,2.0,
uwYO55f9vlLdGXDIDNfhpA,1.0,,1.0,,,1.0,1.0,,,,,,,,,
v1aUahwzM8CTeLA0O7J8ww,20.0,1.0,36.0,56.0,4.0,57.0,14.0,,12.0,,3.0,16.0,2.0,,,
v5zt16ojbtRIU0I7VzqqVA,5.0,2.0,6.0,9.0,1.0,23.0,6.0,,3.0,,1.0,11.0,,,,
v8yKr4d-QiuyrMbpPFLJJA,29.0,10.0,21.0,42.0,4.0,34.0,14.0,3.0,5.0,,1.0,21.0,1.0,,2.0,
vLC830eWml152kxhrOlaNQ,19.0,4.0,30.0,19.0,6.0,25.0,29.0,1.0,11.0,4.0,2.0,29.0,4.0,,,
vOjAWfhzLaXHa1v5cGnuIQ,15.0,,27.0,2.0,1.0,21.0,16.0,3.0,6.0,,2.0,11.0,1.0,,1.0,
vR1kYG65txQtQOhMcY_P3g,5.0,2.0,,4.0,,16.0,1.0,1.0,,,,1.0,2.0,,1.0,
vgV_bxW6_EYSlYR5CrrvwA,15.0,9.0,11.0,9.0,,24.0,14.0,,5.0,,2.0,15.0,,,1.0,
vu6PlPyKptsT6oEq50qOzA,60.0,21.0,60.0,60.0,9.0,44.0,60.0,,22.0,8.0,12.0,31.0,27.0,1.0,3.0,
w5BLpD2_aj9gyTMiStJ65Q,18.0,5.0,48.0,37.0,6.0,14.0,21.0,,29.0,3.0,4.0,26.0,,,,
w6bwuiCl388Fj7FmIeOMIA,45.0,6.0,55.0,48.0,7.0,38.0,51.0,2.0,13.0,8.0,7.0,31.0,19.0,1.0,5.0,
wTJhR3NdvpCB2ZAx_qRiqQ,27.0,8.0,47.0,60.0,3.0,29.0,13.0,1.0,26.0,2.0,,9.0,2.0,,1.0,
wdlyeH5ug7uZpvtb-N97fQ,22.0,1.0,15.0,3.0,,20.0,19.0,,3.0,,7.0,8.0,5.0,,,
weV0R2I-nc73zbmkd-Etdw,60.0,60.0,60.0,60.0,8.0,60.0,60.0,,41.0,2.0,8.0,47.0,9.0,3.0,1.0,
wl9l3GJgisM2tDkrngYV1Q,32.0,1.0,18.0,4.0,,14.0,24.0,2.0,4.0,,9.0,3.0,6.0,,1.0,
wxTdrL-DzyBch1hxxokX0g,26.0,5.0,34.0,16.0,6.0,42.0,40.0,1.0,17.0,3.0,3.0,38.0,9.0,,,
wxzx3duu1c0CcomzEOvfOQ,18.0,2.0,16.0,17.0,1.0,21.0,11.0,3.0,7.0,,1.0,13.0,1.0,,1.0,
x7m7HtntkUCqam9qON6h6A,22.0,5.0,39.0,59.0,4.0,57.0,15.0,,13.0,,4.0,18.0,2.0,,,
xErl0-LbQO9n-5e6ZQQ-Uw,20.0,8.0,10.0,30.0,3.0,30.0,15.0,2.0,4.0,,2.0,14.0,2.0,,2.0,
xJOqHjh0EpCww-rNla6iPA,34.0,1.0,23.0,4.0,,17.0,26.0,2.0,4.0,,9.0,4.0,6.0,,1.0,
xQip7O-KABOtzBb-an4MIw,23.0,2.0,33.0,16.0,4.0,24.0,27.0,4.0,5.0,4.0,4.0,21.0,5.0,,3.0,
xRxqebiQobZqJIRtDxnZsA,18.0,4.0,21.0,21.0,2.0,25.0,21.0,4.0,9.0,1.0,,21.0,1.0,1.0,,
xYEUC7yO_c95cOuv3DfxvA,15.0,6.0,1.0,3.0,,9.0,5.0,7.0,1.0,,,2.0,,,,
xc9iz3CT9v133LFdjhOZcQ,8.0,1.0,11.0,17.0,,22.0,4.0,2.0,9.0,1.0,3.0,8.0,,,1.0,
xdAgbLBQcffIxI8mYgjT1Q,10.0,,26.0,40.0,2.0,34.0,11.0,,8.0,,4.0,14.0,1.0,,,
xsG1SSVsm0YdL6-PaoKV_A,60.0,42.0,60.0,60.0,11.0,60.0,60.0,,31.0,4.0,8.0,37.0,7.0,1.0,1.0,
yEhc3Kq8lSBOdNcCB9RYWg,24.0,9.0,13.0,27.0,1.0,19.0,16.0,2.0,3.0,1.0,1.0,10.0,,,1.0,
yNFkf19tzELzDEo2MA5-Yg,5.0,,3.0,3.0,,18.0,12.0,,5.0,,3.0,7.0,,,,
yNMCITEPGh6cgqd6VDfQOg,18.0,6.0,21.0,54.0,1.0,42.0,17.0,,9.0,,6.0,19.0,2.0,,3.0,
yNU6sPRWzVl0ngCRqat1TQ,10.0,1.0,8.0,56.0,,32.0,9.0,2.0,12.0,,2.0,7.0,,,,
yQ5_zQbdfiexfvDe90__KQ,59.0,10.0,60.0,60.0,3.0,51.0,60.0,,17.0,1.0,10.0,28.0,17.0,1.0,2.0,
yhOdQqSZpK7LmRlFzKnbYQ,12.0,3.0,6.0,37.0,2.0,37.0,13.0,3.0,5.0,1.0,,18.0,1.0,,1.0,
z044R1luJTuVtzUGUA9d-A,19.0,3.0,47.0,25.0,5.0,11.0,24.0,,23.0,3.0,6.0,20.0,,,,
z9CN58fSrA46ggyb6OnCnQ,5.0,,3.0,5.0,1.0,19.0,8.0,1.0,2.0,,,8.0,,,,
zFxD8QinHt69Bs7M2mgB-Q,60.0,54.0,60.0,60.0,9.0,52.0,60.0,,20.0,3.0,11.0,31.0,3.0,,10.0,
zR_f2QngVJFu9kkRpxXvYQ,60.0,60.0,60.0,60.0,8.0,55.0,60.0,,21.0,2.0,18.0,46.0,5.0,,8.0,
zVkmaOTMq2xpkbK9whCLmQ,35.0,1.0,26.0,4.0,,17.0,28.0,2.0,4.0,,9.0,6.0,8.0,,1.0,
ztL8KI0ed0snCiK88ZUfNw,60.0,60.0,55.0,56.0,10.0,60.0,60.0,,36.0,2.0,7.0,41.0,7.0,3.0,2.0,
zvIbFkcZwqhTuDF7t7eQsQ,19.0,10.0,44.0,9.0,1.0,27.0,26.0,2.0,18.0,,2.0,7.0,2.0,,,1.0
