yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station
13GEQ-lgTcydZda7lhv_hw,18.0,5.0,1.0,13.0,1.0,7.0,10.0,4.0,1.0,,,10.0,1.0,1.0,3.0,,
15_ODtslmB59M-FxU-mvUQ,28.0,13.0,60.0,25.0,8.0,23.0,41.0,1.0,17.0,,6.0,42.0,,1.0,3.0,,
15k7iqFbhf4h8L01yggLqg,41.0,17.0,60.0,60.0,14.0,22.0,60.0,,23.0,7.0,11.0,54.0,6.0,4.0,3.0,,
1DfbZ0VsSCg9g1KILmnvzQ,58.0,23.0,60.0,60.0,10.0,42.0,44.0,,45.0,4.0,9.0,60.0,5.0,3.0,6.0,,
1Ed-tb_0dBGrXfsYyehmvg,60.0,12.0,60.0,60.0,8.0,42.0,60.0,1.0,37.0,5.0,11.0,60.0,7.0,3.0,8.0,,
1LEkH6fV3Oa-4xYShrPE0g,14.0,,17.0,1.0,,9.0,3.0,3.0,3.0,,1.0,5.0,,,,,
1LIptXhtDh58vAA-QPFL4w,48.0,22.0,60.0,60.0,11.0,44.0,55.0,,28.0,4.0,6.0,60.0,8.0,1.0,5.0,,
1P_mGUY1PyPq7_ZabrzpBw,23.0,9.0,18.0,,3.0,16.0,11.0,,6.0,,3.0,1.0,1.0,,,,1.0
1Q3oaJahyGRogDWgpo7PIw,22.0,10.0,31.0,28.0,4.0,25.0,17.0,,14.0,2.0,1.0,27.0,,1.0,2.0,1.0,
1QTmJlksdnQlOYQHM5MsQw,10.0,6.0,1.0,15.0,1.0,13.0,2.0,,7.0,,,13.0,,,1.0,,
1SaKutXcH38X0KvayyDHUA,60.0,35.0,60.0,60.0,25.0,43.0,60.0,1.0,60.0,3.0,8.0,60.0,8.0,3.0,5.0,,
1V7TLHWs8FO7iHrRUBgNBA,13.0,8.0,6.0,48.0,6.0,22.0,10.0,1.0,5.0,,1.0,19.0,2.0,2.0,6.0,,
1WvUXGlcFhTFNR4TYImn0Q,42.0,17.0,31.0,55.0,4.0,13.0,13.0,1.0,12.0,1.0,,11.0,2.0,,1.0,,
1WyOnbWbT-NAkNNfOlFF5A,4.0,2.0,3.0,2.0,,,,1.0,1.0,,,3.0,,,,,
1ZKbUeFAs0ltSnAYq4ELKw,29.0,15.0,28.0,42.0,3.0,10.0,20.0,2.0,14.0,,1.0,9.0,2.0,1.0,3.0,,
1exjTLx1vUlmm9I94PVkKw,5.0,2.0,33.0,9.0,,13.0,11.0,1.0,7.0,,4.0,5.0,2.0,2.0,1.0,,
1f9oM2KnjCTNmAGU4lsPHA,1.0,,3.0,5.0,,9.0,2.0,1.0,1.0,,,,1.0,,1.0,,
1lLo8uWF0l2Es-nZhV7fdw,8.0,4.0,,4.0,,16.0,,2.0,3.0,,,2.0,,,,,
1lU3jq0jI527nlRC-aTKXg,2.0,1.0,4.0,4.0,,15.0,2.0,,1.0,,1.0,7.0,,,1.0,,
1m6viubAWUgsTgguIrJT6A,60.0,35.0,60.0,60.0,30.0,46.0,60.0,,60.0,3.0,16.0,60.0,16.0,2.0,1.0,,
1mp4U8rDx2OoMAVK3qjBcQ,24.0,13.0,29.0,44.0,2.0,15.0,8.0,7.0,18.0,1.0,1.0,3.0,,,1.0,,1.0
1nR3kKOs938gcgnw6p5wjg,60.0,60.0,60.0,60.0,10.0,58.0,60.0,1.0,31.0,7.0,7.0,60.0,8.0,1.0,4.0,,4.0
1o5dCnbY1Y9de7ZbdsxUsQ,60.0,18.0,60.0,46.0,6.0,60.0,60.0,,21.0,26.0,16.0,60.0,25.0,6.0,3.0,,
1p4dUaLyzIhN5n1lJnHSgA,39.0,14.0,39.0,60.0,12.0,34.0,26.0,1.0,30.0,2.0,7.0,60.0,2.0,2.0,2.0,,
1raNn0l3I4H9PcAJce69Sw,51.0,15.0,60.0,60.0,8.0,25.0,38.0,,44.0,,4.0,59.0,2.0,3.0,6.0,,
1uOB_tWZwvI0_HakXfu5Jg,38.0,5.0,28.0,49.0,4.0,31.0,24.0,1.0,16.0,1.0,3.0,51.0,,2.0,3.0,,
1u_vkRFPuT8Aeh7Zk3bKyw,43.0,20.0,60.0,60.0,8.0,39.0,46.0,,27.0,2.0,2.0,60.0,5.0,1.0,5.0,,
1xgc4A0YJ_UphFYb09fFjA,17.0,2.0,3.0,26.0,,20.0,3.0,5.0,7.0,,,13.0,1.0,1.0,1.0,,
1z5Nu66M6W8mk5Ap4osZwA,60.0,60.0,60.0,60.0,33.0,53.0,60.0,,60.0,3.0,12.0,60.0,34.0,5.0,5.0,,2.0
21XhMly8wrcAlFYtJetNUA,8.0,2.0,,3.0,,5.0,1.0,4.0,,,,2.0,2.0,,,,
22nKUyCIbpnzR6R3_g1ptQ,60.0,52.0,60.0,60.0,13.0,60.0,60.0,,30.0,22.0,17.0,60.0,30.0,9.0,5.0,,
23keT4nl99-UhTtpTzlB8w,31.0,7.0,12.0,28.0,,35.0,10.0,1.0,7.0,,,25.0,1.0,2.0,1.0,,
25KSIumOXSnysnUIGAhNYw,60.0,20.0,60.0,60.0,12.0,60.0,60.0,1.0,36.0,23.0,15.0,60.0,23.0,4.0,5.0,,
2E2f5H4SltGyD8ciTu8AKg,10.0,3.0,52.0,24.0,6.0,30.0,30.0,1.0,6.0,,2.0,20.0,,2.0,2.0,1.0,
2F8_E_AU9CK0aiEOfBP1FA,42.0,17.0,60.0,60.0,19.0,31.0,60.0,1.0,55.0,3.0,16.0,42.0,18.0,6.0,3.0,,
2Ga76-_btMgRTcHPy7kAUg,19.0,6.0,,15.0,,17.0,8.0,,,,,19.0,,1.0,3.0,,
2IrwjU67gguqLqQqZ1nFPg,48.0,7.0,17.0,55.0,,21.0,17.0,5.0,8.0,,2.0,31.0,1.0,2.0,2.0,,
2Nwmd7-1d1rI6lb9QSSYYA,47.0,16.0,60.0,60.0,14.0,22.0,60.0,,48.0,11.0,22.0,39.0,14.0,5.0,2.0,,
2Souder8nK1UM_Z86tlklQ,2.0,,2.0,5.0,,8.0,2.0,7.0,3.0,,,3.0,1.0,,1.0,,
2VpurA2lb-q90nmALklNcA,12.0,2.0,38.0,14.0,4.0,16.0,13.0,,11.0,,2.0,24.0,,,1.0,,1.0
2Wgc35DK_4oom5-Grsx0pw,27.0,2.0,15.0,19.0,,11.0,5.0,3.0,4.0,,2.0,6.0,,2.0,3.0,,
2ZbGLUZpaJO8mdxi7UaVMQ,56.0,13.0,60.0,38.0,2.0,60.0,56.0,,17.0,13.0,13.0,60.0,14.0,2.0,4.0,,
2fJon5guzOt7oeB5Hg-eZg,14.0,6.0,2.0,19.0,1.0,18.0,4.0,2.0,4.0,,,19.0,1.0,,1.0,,
2hHlAxt4gsfMUkG48pXXKw,18.0,15.0,15.0,9.0,4.0,20.0,20.0,,9.0,2.0,7.0,32.0,2.0,1.0,2.0,,
2lJwfmyRKO8zFz5Xuiw11w,38.0,15.0,42.0,60.0,7.0,35.0,36.0,,54.0,7.0,9.0,60.0,2.0,2.0,4.0,,
32VbG_XgkZIuye0PV-BxaA,60.0,36.0,60.0,60.0,33.0,37.0,60.0,,60.0,3.0,17.0,60.0,20.0,2.0,4.0,,1.0
38xzwE1r5c3Rdow5BEVtHA,20.0,3.0,10.0,14.0,,19.0,4.0,,3.0,,,8.0,1.0,2.0,3.0,,1.0
3CiRujBYSkPgRf3eJslfWg,13.0,5.0,10.0,27.0,1.0,37.0,12.0,1.0,3.0,,,12.0,10.0,1.0,1.0,,
3FCxi2imtP_wMgsgsqIQOw,51.0,10.0,60.0,39.0,1.0,60.0,50.0,,17.0,12.0,15.0,60.0,15.0,2.0,5.0,,
3FJHcL58XRJmz5R5W9tKvA,4.0,,1.0,4.0,,11.0,2.0,2.0,,,,3.0,1.0,,,,
3GYAtJo-YgEQpFDQBX0dJg,60.0,60.0,60.0,60.0,35.0,60.0,60.0,,60.0,3.0,15.0,60.0,40.0,4.0,4.0,,1.0
3Gz07E5YJjDTJPSuzsAStQ,60.0,60.0,60.0,60.0,16.0,47.0,60.0,1.0,35.0,14.0,16.0,60.0,23.0,8.0,6.0,,
3SNn7Alolg_WZAJhsOWkJw,16.0,4.0,3.0,9.0,,5.0,1.0,3.0,1.0,,,4.0,,,,,
3V20VbC45XL4TBYTL9DrOg,36.0,6.0,60.0,60.0,8.0,29.0,60.0,,21.0,7.0,12.0,60.0,1.0,,3.0,,
3VZrUBCmSUt37jMB13-7yQ,60.0,31.0,60.0,60.0,18.0,60.0,60.0,1.0,47.0,25.0,16.0,60.0,27.0,6.0,5.0,,
3VdNPvj6d6EJ2fZj7p1n9g,6.0,1.0,,2.0,,26.0,1.0,3.0,2.0,,,9.0,,,1.0,,
3Wu7lGDEwuP-5OW1rdg0OQ,60.0,60.0,60.0,60.0,25.0,60.0,60.0,1.0,60.0,8.0,17.0,60.0,22.0,6.0,6.0,,
3XH2ZQZ73lJ0vFzbl7CH6A,27.0,13.0,29.0,45.0,2.0,15.0,8.0,7.0,18.0,1.0,1.0,5.0,,,2.0,,1.0
3hRE9hN7Yp9AHJD8ahAVDQ,27.0,8.0,21.0,15.0,2.0,23.0,24.0,,7.0,1.0,3.0,36.0,8.0,1.0,4.0,,
3idAtiEXe_XfTcPoZC_DcQ,32.0,6.0,60.0,60.0,5.0,35.0,56.0,,14.0,5.0,9.0,56.0,1.0,1.0,1.0,,
3jivt3RU-HlUZfk6I2kaqw,8.0,,3.0,5.0,,11.0,3.0,8.0,,,,3.0,,,,,1.0
3m7HQ3sV8PN_ogpCDiRP9Q,6.0,3.0,,15.0,,11.0,2.0,4.0,,,,4.0,,,2.0,,
3mSoxaXfEoJz-ALRiENNEw,20.0,17.0,7.0,47.0,1.0,24.0,13.0,1.0,,,,26.0,8.0,,12.0,,1.0
3o0W7asUgP7EEKn8iFWFyA,60.0,32.0,60.0,60.0,14.0,60.0,60.0,2.0,45.0,17.0,14.0,60.0,26.0,6.0,6.0,,1.0
3qIISjUYn1tbqHXi7nCLXg,60.0,60.0,60.0,60.0,12.0,28.0,60.0,,30.0,2.0,7.0,52.0,10.0,2.0,3.0,,
3rgdWZzPpcxeAMU7PXgoKw,12.0,4.0,6.0,13.0,,16.0,6.0,,2.0,1.0,1.0,3.0,,,2.0,,1.0
3uyBZNbDk2vRFBBWZOdIUA,31.0,4.0,16.0,33.0,,11.0,12.0,1.0,,,,22.0,1.0,,2.0,,
43w_Xf2HWy5z8ilkPI8cLQ,7.0,2.0,5.0,7.0,1.0,6.0,3.0,5.0,2.0,1.0,,5.0,1.0,,1.0,,
485CcGkwr-k3ioorf2U50w,9.0,2.0,10.0,8.0,2.0,26.0,6.0,,3.0,1.0,2.0,1.0,2.0,,,,
4Bl9y2Tu3gG3KqPPIHmtSQ,25.0,6.0,4.0,36.0,1.0,22.0,14.0,1.0,2.0,,,13.0,2.0,2.0,3.0,,
4KlPdxwLuQ1yQy2rG8J2pA,4.0,,1.0,5.0,,10.0,1.0,,3.0,,,4.0,,,,,
4LV-7hGnfimAhoAuYhgvEg,36.0,5.0,60.0,60.0,11.0,33.0,60.0,,35.0,6.0,18.0,55.0,4.0,2.0,3.0,,
4MK8S_jZ9FXajSip3PGbRg,1.0,,4.0,,,,,2.0,,,1.0,,,,,,
4Nlt6KYW4ME7YEgeHCzkXw,5.0,2.0,2.0,7.0,,,1.0,,1.0,,,2.0,,,1.0,,
4NoTU6tPJdWagNGNyiSFRg,13.0,4.0,3.0,8.0,,14.0,,2.0,2.0,,,5.0,,,,,
4QGn3I-ZvdFkxgEniosyuA,15.0,13.0,8.0,25.0,,16.0,6.0,,5.0,,,24.0,,,1.0,,
4TLA47W1Z2xHKNQTjMHfYg,60.0,29.0,60.0,60.0,6.0,26.0,60.0,,60.0,3.0,15.0,60.0,7.0,4.0,5.0,,1.0
4XX-zF8h5Lvrr22_tqU6-Q,5.0,2.0,16.0,7.0,1.0,7.0,12.0,,8.0,2.0,7.0,11.0,3.0,,,,
4eepdYXqxXWJFNWXNFIPfQ,17.0,3.0,3.0,16.0,1.0,32.0,5.0,3.0,2.0,,,18.0,,,3.0,,
4jPn2ePLCBgmNbVRXp9_kg,60.0,60.0,60.0,60.0,11.0,60.0,60.0,1.0,25.0,6.0,9.0,59.0,9.0,1.0,4.0,,4.0
4qZakv4pXEP33Z6K2IccrA,13.0,6.0,9.0,24.0,,30.0,12.0,1.0,1.0,,,11.0,10.0,1.0,,,
4tfm_HC2i6kTYTrGm1a4Mg,11.0,2.0,6.0,13.0,,18.0,3.0,,,,,2.0,,1.0,2.0,,
4uLTSQLdY9ZbisYqjBSJ4Q,17.0,1.0,27.0,18.0,1.0,33.0,12.0,3.0,9.0,,,35.0,2.0,1.0,3.0,,
4vBmirqfvIInVLzu1M2MfA,10.0,5.0,4.0,9.0,3.0,3.0,7.0,1.0,1.0,,,,2.0,,,,
4xsJN2FuB94w9rMoMo6XFQ,3.0,1.0,5.0,2.0,,17.0,1.0,3.0,,,,5.0,,,,,
4yPqqJDJOQX69gC66YUDkA,30.0,9.0,45.0,25.0,1.0,35.0,22.0,,19.0,1.0,2.0,38.0,1.0,1.0,2.0,,
50CcU9eK6SdqZ1RgYL1wJA,24.0,11.0,16.0,35.0,5.0,21.0,21.0,,15.0,,,49.0,2.0,2.0,3.0,1.0,
51YLgpfHKfXxOkDFe9sT-w,60.0,60.0,60.0,60.0,27.0,59.0,60.0,2.0,60.0,13.0,21.0,60.0,33.0,8.0,8.0,,2.0
52kgzsOIYvXo2NPAZ369qg,13.0,8.0,2.0,23.0,,12.0,2.0,,2.0,,,9.0,,,1.0,,
5Akss-swwfyoSVeIsDBbvw,60.0,30.0,60.0,60.0,26.0,24.0,60.0,,60.0,5.0,21.0,60.0,13.0,3.0,3.0,,2.0
5DoCTugT9AF-P3VspApsyQ,14.0,5.0,19.0,18.0,1.0,29.0,13.0,,1.0,,1.0,34.0,1.0,3.0,1.0,,
5Ia7a72M6b8ht88mD_E3-A,33.0,7.0,60.0,30.0,7.0,22.0,42.0,,32.0,4.0,8.0,32.0,,1.0,4.0,,
5Lnk0-XdTDYj2AQ7TRFuOg,11.0,8.0,5.0,17.0,,16.0,6.0,,1.0,,,1.0,6.0,,1.0,,
5NRZM0Z8pMOno5VgpCPFzA,60.0,41.0,60.0,51.0,6.0,19.0,60.0,,31.0,15.0,11.0,60.0,20.0,4.0,4.0,,
5TX0X8w5ssIACU_pnBEq6g,60.0,60.0,60.0,60.0,17.0,60.0,60.0,,48.0,21.0,18.0,60.0,30.0,9.0,7.0,,
5UKaMW1iDj02GFQxtjjP7g,19.0,3.0,14.0,11.0,,33.0,4.0,4.0,2.0,,,9.0,,,3.0,,
5Ui5SSCQvL_bwV4BK5QCgw,7.0,3.0,4.0,12.0,,14.0,3.0,,1.0,,,5.0,,,1.0,,
5V4cUVikPN8ALWXBVdjltw,35.0,12.0,20.0,37.0,2.0,24.0,27.0,,18.0,,,,1.0,2.0,5.0,2.0,
5WMGy-lEcQPfLb3q7erS-Q,10.0,3.0,2.0,14.0,,19.0,4.0,2.0,6.0,,,8.0,2.0,,1.0,,
5_T3VhYra6CM-Yz8J0EdtA,44.0,5.0,17.0,36.0,,17.0,14.0,4.0,,,,29.0,1.0,,2.0,,
5d0SHsq-YpAm_wUUv5heHw,14.0,9.0,2.0,38.0,2.0,7.0,8.0,,8.0,,,19.0,1.0,,1.0,,1.0
5f3M0k7mTjrKoQFJW-PFzg,30.0,8.0,17.0,31.0,,28.0,10.0,3.0,4.0,,,13.0,1.0,1.0,3.0,,
5g7Kz9ffnv7t47oaomIlqA,7.0,,6.0,18.0,,32.0,1.0,1.0,1.0,,,5.0,,,2.0,1.0,
5hg1AlAYlkI9CBD6bjR7HQ,2.0,,6.0,4.0,,,3.0,,2.0,,,2.0,,,,,1.0
5jyInUzKKL5m48hyDWeyZQ,9.0,3.0,5.0,7.0,,14.0,4.0,,3.0,,,5.0,3.0,,,,
5m-TrbqMNnwJvOd7pAt6OA,27.0,2.0,60.0,60.0,3.0,35.0,42.0,,13.0,1.0,5.0,49.0,,1.0,1.0,,
5xI0Z0nqbaR-0FnPzg6VZg,16.0,3.0,9.0,5.0,1.0,19.0,9.0,9.0,5.0,,,21.0,,2.0,2.0,,
5y9AGSbYycOtfBmb3ksQWw,39.0,5.0,17.0,34.0,,17.0,14.0,3.0,,,,29.0,1.0,,2.0,,
60_ONUWGij1TbvDHSEcOpQ,29.0,12.0,43.0,42.0,7.0,41.0,35.0,,30.0,7.0,5.0,60.0,6.0,3.0,3.0,,
61H9oV-8y6EMZdcKnQc-jA,2.0,,,2.0,,10.0,1.0,3.0,,1.0,,9.0,,,,,
64cBcKKFNB_U5JzfeqFiXQ,10.0,4.0,1.0,7.0,2.0,3.0,4.0,5.0,5.0,,,6.0,,,1.0,,1.0
65gOLKblt6SrWDF6jXw3VQ,6.0,1.0,1.0,22.0,,9.0,7.0,2.0,7.0,,4.0,8.0,2.0,,,,
667nhckPaLcJkaJOQRD5wA,4.0,2.0,2.0,6.0,2.0,10.0,1.0,4.0,,,,2.0,,,,,
6AC4yhUdnh64zE6b5-n6OQ,22.0,2.0,13.0,60.0,1.0,39.0,5.0,,7.0,2.0,3.0,45.0,1.0,1.0,8.0,,
6B3iu_WSfyZU2fqSH1GTzQ,21.0,3.0,18.0,16.0,3.0,21.0,5.0,2.0,4.0,,,5.0,1.0,1.0,,,
6Ct7OeTRn4caY9g0swFBsw,37.0,11.0,60.0,56.0,8.0,27.0,60.0,,16.0,4.0,13.0,52.0,3.0,3.0,2.0,,
6EKawoqscJ0IYNjtfpd0_w,4.0,,1.0,,,6.0,1.0,2.0,1.0,,,2.0,,,,,
6FpT3xC1sXuipu6QQ6YRtQ,5.0,2.0,3.0,6.0,,15.0,6.0,3.0,1.0,,,1.0,,,1.0,,
6Guo-aozyLnQFtAuP8ZXZg,34.0,13.0,35.0,60.0,,16.0,26.0,2.0,12.0,,,22.0,1.0,1.0,5.0,,
6GwOwhHPW8YCSfaOtM-55Q,44.0,18.0,60.0,60.0,21.0,28.0,60.0,1.0,34.0,2.0,17.0,35.0,16.0,4.0,9.0,,
6MoQhCrCEpCTg4uF7PeqHg,44.0,6.0,8.0,52.0,1.0,34.0,10.0,,6.0,1.0,1.0,52.0,1.0,2.0,7.0,,
6S62Z7e0UP82shutXERUzA,32.0,7.0,25.0,32.0,4.0,38.0,12.0,,19.0,1.0,1.0,52.0,,2.0,6.0,,
6TIkBQs6D8IZ0uwpn7c_Pw,47.0,11.0,60.0,60.0,14.0,40.0,60.0,,40.0,9.0,21.0,60.0,7.0,2.0,3.0,,
6Z5OWpaeGGazJHR4LfThsw,50.0,15.0,60.0,60.0,10.0,28.0,60.0,,20.0,4.0,5.0,60.0,3.0,4.0,2.0,,2.0
6_QdpGBllowmf94fqZr68Q,51.0,11.0,60.0,40.0,4.0,60.0,60.0,,20.0,14.0,12.0,60.0,17.0,1.0,6.0,,
6c5jmCgWThXLrywOYrg0rw,2.0,1.0,2.0,,,,,,,,,1.0,,,1.0,,
6fuBkRzFEuIGexlxJx4RrA,25.0,5.0,16.0,38.0,,37.0,14.0,,6.0,1.0,,36.0,1.0,1.0,3.0,,
6n7D4amt9vEruR73tt3S9w,31.0,11.0,44.0,41.0,8.0,41.0,33.0,,29.0,7.0,5.0,60.0,5.0,3.0,3.0,,
6tASYtO9zOrXr8-LPnAToQ,60.0,60.0,60.0,60.0,25.0,60.0,60.0,,60.0,6.0,21.0,60.0,21.0,6.0,6.0,,
6tf6uGg424cOZTHIHa8Aiw,27.0,5.0,60.0,28.0,7.0,23.0,43.0,,25.0,1.0,3.0,24.0,,1.0,3.0,,
6ujYWjs1FTksvuVxuzjUYA,60.0,36.0,60.0,60.0,33.0,48.0,60.0,,60.0,3.0,15.0,60.0,18.0,2.0,2.0,,1.0
6wLRkcuam2J_xSZ403YwLA,60.0,60.0,60.0,60.0,23.0,60.0,60.0,,44.0,21.0,19.0,60.0,33.0,9.0,5.0,,
6zH2Ih2Hw2wwf9ssIbZYRw,51.0,24.0,60.0,60.0,9.0,35.0,49.0,,33.0,2.0,6.0,60.0,7.0,2.0,5.0,,
6ztuhNteBxQB334A98iP8g,60.0,15.0,60.0,60.0,6.0,35.0,60.0,1.0,29.0,5.0,6.0,60.0,4.0,2.0,7.0,,
7-n32xMWRYbJpy-pVm132Q,14.0,6.0,2.0,19.0,1.0,17.0,4.0,2.0,4.0,,,19.0,1.0,,1.0,,
73ZXjIfdHJs59XOzKHQ45g,38.0,37.0,14.0,13.0,,10.0,12.0,1.0,7.0,,,7.0,,,,,
76B7-T4f1EdsQsoI0NM9Wg,7.0,2.0,9.0,2.0,1.0,39.0,5.0,,1.0,,1.0,13.0,,,,,1.0
77EedCTJY1biWIYSzAulCQ,60.0,21.0,55.0,60.0,9.0,34.0,32.0,,32.0,,7.0,44.0,3.0,2.0,5.0,,
79vCbIPpegECCPrn3bNpiQ,47.0,10.0,60.0,60.0,10.0,27.0,60.0,,23.0,4.0,12.0,60.0,4.0,4.0,2.0,,
7B2XMvV5uGuKyl19-HTSvg,60.0,60.0,60.0,60.0,18.0,60.0,60.0,1.0,37.0,9.0,14.0,54.0,26.0,4.0,5.0,,
7CM15wd5d8WC_pHR674YXA,60.0,20.0,60.0,60.0,10.0,38.0,40.0,,56.0,2.0,3.0,60.0,,3.0,3.0,,
7D_IzMrbZyn5X4ZtFOkDDg,21.0,11.0,26.0,32.0,1.0,12.0,5.0,3.0,17.0,1.0,1.0,3.0,,,,,1.0
7EAj8VJX_DoKlZdCJBE4Pg,60.0,37.0,60.0,60.0,21.0,16.0,60.0,,39.0,4.0,17.0,43.0,29.0,7.0,8.0,,
7FuCBeAmcFJLgUfqDnPXpQ,6.0,9.0,8.0,2.0,3.0,30.0,6.0,1.0,2.0,,2.0,7.0,,,,,
7K9WGGP9SOUxdlJ4ozFy8A,2.0,,3.0,8.0,,13.0,,,,,,2.0,1.0,,,,
7OMGEtFWT6sdd9TVuoGqJQ,16.0,6.0,51.0,36.0,5.0,37.0,27.0,1.0,9.0,,,20.0,,3.0,4.0,1.0,
7Oq1UdUHUGZGH_QI6N-0LQ,44.0,7.0,60.0,60.0,7.0,38.0,60.0,,13.0,6.0,11.0,55.0,1.0,2.0,3.0,,
7TkDLMn8zG1naEFAHiN05g,6.0,3.0,,4.0,1.0,25.0,4.0,2.0,1.0,,,9.0,,,1.0,,
7VqMGK9uwi0vKqOjdKyIUA,30.0,13.0,60.0,18.0,4.0,22.0,37.0,1.0,16.0,,6.0,42.0,1.0,1.0,3.0,,
7_t9wAHVmPIBgchCDSuAVg,,1.0,3.0,4.0,,21.0,1.0,,1.0,,,8.0,,,,,
7cOibAFiGbSsSWo27SLIgw,3.0,1.0,1.0,8.0,,10.0,1.0,,4.0,,,3.0,,,1.0,,
7dhXkHB_Eg1UJ7Yf9wQCjQ,60.0,37.0,60.0,60.0,17.0,17.0,60.0,,38.0,3.0,15.0,48.0,26.0,6.0,10.0,,
7fSrrMD75A210TJg8oq-6Q,26.0,4.0,33.0,17.0,4.0,25.0,19.0,,14.0,3.0,13.0,31.0,1.0,,2.0,,
7gVN8BPaKz4vlmAnj8O0Aw,8.0,2.0,12.0,21.0,1.0,18.0,13.0,,5.0,,1.0,24.0,1.0,,,,1.0
7pvTicRAhXB1Ld74MWjkXQ,60.0,60.0,60.0,60.0,16.0,60.0,60.0,1.0,32.0,7.0,8.0,60.0,10.0,1.0,2.0,,4.0
7vq2CNM69sdrXrtbT2-qEQ,20.0,3.0,7.0,11.0,,27.0,5.0,,,,,12.0,,1.0,2.0,,
7zUYzHfjVdln5TYgkazgDg,25.0,16.0,3.0,41.0,,13.0,6.0,3.0,12.0,,1.0,8.0,4.0,,,,
7zxV9U7_SJ1npeLCkHUzjg,60.0,34.0,52.0,59.0,7.0,41.0,60.0,,52.0,2.0,7.0,60.0,6.0,8.0,1.0,,
82odHh211DgOSBWtewUYOg,16.0,1.0,8.0,32.0,1.0,33.0,12.0,,3.0,,1.0,13.0,1.0,1.0,3.0,,
844H9r0tRQZmxiEtjeTW0A,60.0,60.0,60.0,60.0,20.0,60.0,60.0,1.0,34.0,6.0,12.0,58.0,21.0,4.0,4.0,,
85TC7GGcL5HYKdteMXWyOQ,60.0,60.0,60.0,60.0,24.0,60.0,60.0,,56.0,4.0,20.0,60.0,22.0,4.0,8.0,,
8BNkZCUfF8h1iCpjk87y5g,34.0,7.0,43.0,60.0,5.0,22.0,23.0,,19.0,,2.0,51.0,,,3.0,,
8CPqLAOqlFv-qr33K5q1Tg,4.0,1.0,6.0,2.0,,,1.0,2.0,3.0,,1.0,,,,,,
8KH_gonWVbrqkPgSVD1fpQ,37.0,7.0,60.0,60.0,10.0,37.0,60.0,,29.0,8.0,13.0,60.0,3.0,1.0,3.0,,
8LFh--qMwc2faWcOfsrtZg,28.0,8.0,31.0,25.0,3.0,40.0,24.0,1.0,18.0,,4.0,37.0,3.0,3.0,3.0,,1.0
8N5iNBCklE9BtkJAvrLFog,3.0,1.0,2.0,3.0,1.0,1.0,3.0,,1.0,1.0,,1.0,2.0,,,,
8NVN6Nldm7AGoGaABBZMRw,60.0,60.0,60.0,60.0,31.0,54.0,60.0,,60.0,3.0,13.0,60.0,29.0,4.0,4.0,,1.0
8RPOQbazwogK2hLBca6Osg,3.0,,3.0,8.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,
8Y5Ytn30Wup9sNf2n99s1A,60.0,35.0,60.0,60.0,15.0,21.0,60.0,,45.0,7.0,23.0,50.0,28.0,5.0,6.0,,
8b7Nr6624zlBJTf8zYyrLw,33.0,4.0,15.0,40.0,,14.0,17.0,2.0,3.0,,2.0,24.0,,1.0,2.0,,
8cyRl5HIQzbkYD7orq223g,7.0,1.0,25.0,9.0,1.0,6.0,8.0,,12.0,,1.0,16.0,,1.0,2.0,,1.0
8fQ2x4S06u3VHAfoOVt5eg,7.0,2.0,15.0,10.0,1.0,11.0,2.0,2.0,2.0,1.0,,3.0,,,,,
8fr5FYU1ip0phERt1mrekg,44.0,13.0,60.0,60.0,19.0,42.0,60.0,1.0,60.0,6.0,22.0,60.0,13.0,5.0,4.0,,
8mdWGn-6ResAMga3RuJOKA,23.0,13.0,29.0,43.0,2.0,15.0,8.0,6.0,18.0,1.0,1.0,3.0,,,,,1.0
8pHKqPb1VjaYVk8JaGyNxg,23.0,20.0,12.0,51.0,1.0,18.0,13.0,1.0,8.0,1.0,1.0,12.0,4.0,,,,
8qBy2-x0i9P7eigcwIGuQA,19.0,9.0,33.0,27.0,1.0,18.0,20.0,,21.0,,1.0,32.0,1.0,,2.0,,2.0
9E6f_oc2QuPUM4sGc14pRA,51.0,11.0,60.0,41.0,4.0,60.0,60.0,,20.0,16.0,13.0,60.0,16.0,1.0,5.0,,
9M5AX_NthLQADRCcspua7Q,36.0,13.0,60.0,60.0,19.0,29.0,60.0,1.0,60.0,2.0,20.0,32.0,21.0,5.0,3.0,,
9PmK63frTS-ZrvPCfpe1jg,39.0,6.0,12.0,18.0,,22.0,13.0,3.0,7.0,,,40.0,3.0,,6.0,,
9Zv7Xu380q2rzPSLEXX0Xg,3.0,1.0,6.0,16.0,1.0,31.0,5.0,,4.0,,,17.0,1.0,1.0,1.0,,
9fydXI0fj2s-EmlF7vm8Og,48.0,11.0,14.0,38.0,1.0,40.0,9.0,2.0,7.0,3.0,2.0,39.0,1.0,1.0,6.0,,
9jmXs8Rv2Tump1X85Kyt2w,4.0,2.0,7.0,12.0,,24.0,1.0,4.0,,,,7.0,,,2.0,,
9lDqOfKeEB15AWfsWIq8mA,32.0,4.0,16.0,35.0,,12.0,12.0,1.0,,,,20.0,1.0,,2.0,,
